type,tag-serial-number,burst-start-timestamp,annotation,eobs_acceleration_sampling_frequency_per_axis,sample-timestamp,acceleration-x,acceleration-y,acceleration-z
acc,0,2020-07-21 06:21:20.000,"keep",10.0,2020-07-21 06:21:21.900,2068.0,2293.0,1599.0
acc,0,2020-07-21 06:21:20.000,"keep",10.0,2020-07-21 06:21:22.000,2123.0,2275.0,1602.0
acc,0,2020-07-21 06:21:20.000,"keep",10.0,2020-07-21 06:21:22.100,2088.0,2233.0,1535.0
acc,0,2020-07-21 06:21:20.000,"keep",10.0,2020-07-21 06:21:22.200,2080.0,2317.0,1626.0
acc,0,2020-07-21 06:21:20.000,"keep",10.0,2020-07-21 06:21:22.300,2081.0,2328.0,1672.0
acc,0,2020-07-21 06:21:20.000,"keep",10.0,2020-07-21 06:21:22.400,2071.0,2304.0,1619.0
acc,0,2020-07-21 06:21:20.000,"keep",10.0,2020-07-21 06:21:22.500,2000.0,2300.0,1524.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.000,1794.0,2117.0,1467.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.100,1927.0,2347.0,1547.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.200,1800.0,1974.0,1551.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.300,1868.0,2151.0,1550.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.400,1859.0,2077.0,1601.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.500,1897.0,1878.0,1587.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.600,1748.0,2155.0,1638.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.700,1853.0,1949.0,1480.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.800,1864.0,2274.0,1601.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:40.900,2037.0,2116.0,1572.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.000,1796.0,1956.0,1553.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.100,1952.0,2098.0,1561.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.200,1985.0,1915.0,1616.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.300,1806.0,2027.0,1642.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.400,1949.0,2113.0,1490.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.500,1844.0,2124.0,1518.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.600,1934.0,2149.0,1566.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.700,1902.0,2089.0,1525.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.800,1937.0,2106.0,1530.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:41.900,2088.0,2098.0,1670.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:42.000,1840.0,2091.0,1567.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:42.100,2011.0,2187.0,1505.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:42.200,1912.0,2257.0,1656.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:42.300,1863.0,1898.0,1465.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:42.400,1744.0,2098.0,1373.0
acc,0,2020-07-21 06:21:40.000,"keep",10.0,2020-07-21 06:21:42.500,1981.0,2055.0,1741.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.000,1829.0,2185.0,1637.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.100,1873.0,2109.0,1594.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.200,1872.0,2262.0,1583.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.300,1865.0,2062.0,1706.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.400,1715.0,2320.0,1620.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.500,1845.0,2082.0,1613.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.600,1853.0,2337.0,1555.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.700,2051.0,2319.0,1606.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.800,1688.0,2063.0,1715.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:30.900,1858.0,2303.0,1559.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.000,1904.0,2093.0,1626.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.100,1780.0,2323.0,1568.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.200,1919.0,2274.0,1569.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.300,1879.0,2255.0,1564.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.400,1867.0,2301.0,1696.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.500,1837.0,2165.0,1666.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.600,1864.0,2168.0,1623.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.700,1865.0,2199.0,1607.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.800,1735.0,2126.0,1614.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:31.900,1665.0,2289.0,1695.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:32.000,1764.0,2149.0,1489.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:32.100,1841.0,2319.0,1646.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:32.200,1800.0,2257.0,1618.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:32.300,1864.0,2104.0,1610.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:32.400,1911.0,2259.0,1596.0
acc,0,2020-07-21 06:22:30.000,"keep",10.0,2020-07-21 06:22:32.500,1895.0,2077.0,1643.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.000,1646.0,2231.0,1500.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.100,1953.0,2194.0,1675.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.200,1821.0,2353.0,1728.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.300,1835.0,2122.0,1512.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.400,1732.0,2335.0,1692.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.500,1902.0,2294.0,1743.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.600,1859.0,2105.0,1564.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.700,1855.0,2329.0,1503.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.800,1928.0,2167.0,1626.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:40.900,1750.0,2358.0,1725.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.000,1824.0,2060.0,1539.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.100,1844.0,2369.0,1608.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.200,2000.0,2269.0,1606.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.300,1883.0,2045.0,1598.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.400,1890.0,2312.0,1571.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.500,1859.0,2124.0,1673.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.600,1694.0,2350.0,1684.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.700,1867.0,2048.0,1546.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.800,1858.0,2394.0,1598.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:41.900,2074.0,2266.0,1539.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:42.000,1808.0,2021.0,1648.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:42.100,1892.0,2327.0,1519.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:42.200,1937.0,2127.0,1661.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:42.300,1673.0,2370.0,1632.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:42.400,1912.0,2091.0,1565.0
acc,0,2020-07-21 06:22:40.000,"keep",10.0,2020-07-21 06:22:42.500,1889.0,2335.0,1612.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.000,1916.0,2178.0,1535.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.100,1746.0,1960.0,1649.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.200,1973.0,2244.0,1581.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.300,1963.0,2086.0,1689.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.400,1772.0,2115.0,1575.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.500,1819.0,2082.0,1572.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.600,1827.0,2199.0,1512.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.700,1998.0,2349.0,1585.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.800,1712.0,2010.0,1638.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:48.900,1892.0,2241.0,1487.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.000,1866.0,2026.0,1638.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.100,1899.0,2120.0,1553.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.200,1951.0,2158.0,1556.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.300,1904.0,2159.0,1509.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.400,1883.0,2216.0,1679.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.500,1717.0,2131.0,1681.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.600,1865.0,2085.0,1635.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.700,1729.0,2111.0,1716.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.800,1564.0,2034.0,1733.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:49.900,1576.0,2264.0,1743.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:50.000,1705.0,1988.0,1678.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:50.100,1664.0,2103.0,1636.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:50.200,1500.0,2190.0,1738.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:50.300,1500.0,1914.0,1763.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:50.400,1556.0,2468.0,1940.0
acc,0,2020-07-21 06:23:48.000,"keep",10.0,2020-07-21 06:23:50.500,1672.0,2055.0,1652.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.000,1892.0,2310.0,1646.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.100,1997.0,2213.0,1563.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.200,1744.0,2037.0,1621.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.300,1871.0,2193.0,1576.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.400,1853.0,2020.0,1681.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.500,1617.0,2211.0,1626.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.600,1842.0,2134.0,1592.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.700,1813.0,2273.0,1635.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.800,1827.0,2264.0,1590.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:17.900,1758.0,1987.0,1512.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.000,1889.0,2395.0,1560.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.100,1903.0,2077.0,1627.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.200,1873.0,2193.0,1649.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.300,1762.0,2362.0,1536.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.400,1821.0,2112.0,1605.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.500,1871.0,2288.0,1678.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.600,1914.0,2092.0,1397.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.700,1894.0,2152.0,1612.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.800,1891.0,2258.0,1700.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:18.900,1984.0,2001.0,1675.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:19.000,1649.0,2364.0,1565.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:19.100,1892.0,2162.0,1587.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:19.200,1872.0,2217.0,1686.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:19.300,1901.0,2268.0,1676.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:19.400,1530.0,2278.0,1643.0
acc,0,2020-07-21 06:24:17.000,"keep",10.0,2020-07-21 06:24:19.500,1654.0,2073.0,1502.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.000,1771.0,2277.0,1636.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.100,1794.0,2469.0,1640.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.200,1745.0,2055.0,1585.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.300,1913.0,2340.0,1645.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.400,1958.0,2157.0,1659.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.500,1775.0,2185.0,1579.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.600,1834.0,2414.0,1604.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.700,1871.0,2301.0,1628.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.800,1885.0,2287.0,1731.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:46.900,1858.0,2272.0,1659.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.000,1853.0,2116.0,1585.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.100,1880.0,2249.0,1635.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.200,1797.0,2101.0,1669.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.300,1737.0,2426.0,1695.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.400,1850.0,2220.0,1608.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.500,1825.0,2337.0,1673.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.600,1896.0,2356.0,1627.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.700,1740.0,2074.0,1608.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.800,1873.0,2295.0,1605.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:47.900,1889.0,2234.0,1704.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:48.000,1691.0,2347.0,1574.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:48.100,1954.0,2277.0,1629.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:48.200,1907.0,2266.0,1672.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:48.300,1971.0,2435.0,1692.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:48.400,1692.0,2093.0,1575.0
acc,0,2020-07-21 06:24:46.000,"keep",10.0,2020-07-21 06:24:48.500,1851.0,2342.0,1560.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.000,1890.0,2158.0,1713.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.100,1634.0,2329.0,1682.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.200,1839.0,2191.0,1537.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.300,1767.0,2391.0,1625.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.400,1993.0,2210.0,1493.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.500,1875.0,2141.0,1608.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.600,1948.0,2351.0,1622.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.700,1917.0,2121.0,1680.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.800,1756.0,2205.0,1583.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:11.900,2059.0,2377.0,1546.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.000,1943.0,2236.0,1728.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.100,2128.0,2297.0,1709.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.200,1406.0,2254.0,1654.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.300,1812.0,2288.0,1547.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.400,1938.0,2185.0,1580.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.500,1699.0,2220.0,1569.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.600,1769.0,2412.0,1660.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.700,1896.0,2180.0,1622.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.800,1821.0,2328.0,1752.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:12.900,1742.0,2260.0,1677.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:13.000,1762.0,2299.0,1614.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:13.100,1862.0,2178.0,1562.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:13.200,1814.0,2073.0,1677.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:13.300,1781.0,2385.0,1686.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:13.400,1865.0,2090.0,1498.0
acc,0,2020-07-21 06:25:11.000,"keep",10.0,2020-07-21 06:25:13.500,1853.0,2340.0,1700.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.000,1929.0,2264.0,1654.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.100,1858.0,2228.0,1645.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.200,1918.0,2402.0,1748.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.300,1975.0,2242.0,1607.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.400,1901.0,2313.0,1672.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.500,1841.0,2197.0,1628.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.600,1883.0,2271.0,1441.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.700,1908.0,2421.0,1591.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.800,2034.0,2149.0,1656.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:20.900,1773.0,2423.0,1735.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.000,1992.0,2212.0,1587.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.100,1927.0,2338.0,1602.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.200,2003.0,2224.0,1647.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.300,2051.0,2071.0,1575.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.400,1985.0,2279.0,1628.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.500,2062.0,2271.0,1635.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.600,1768.0,2381.0,1702.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.700,1915.0,2189.0,1539.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.800,1717.0,2397.0,1601.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:21.900,2103.0,2218.0,1611.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:22.000,1977.0,2192.0,1610.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:22.100,1941.0,2316.0,1572.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:22.200,1993.0,2154.0,1610.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:22.300,1969.0,2477.0,1690.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:22.400,1973.0,2276.0,1490.0
acc,0,2020-07-21 06:25:20.000,"keep",10.0,2020-07-21 06:25:22.500,1982.0,2319.0,1691.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.000,1892.0,2229.0,1596.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.100,1952.0,2230.0,1673.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.200,1820.0,2431.0,1741.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.300,1851.0,2259.0,1560.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.400,1870.0,2346.0,1700.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.500,1704.0,2237.0,1699.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.600,1789.0,2337.0,1612.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.700,1860.0,2273.0,1578.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.800,1895.0,2134.0,1703.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:20.900,1692.0,2447.0,1750.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.000,1840.0,2192.0,1560.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.100,1870.0,2427.0,1698.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.200,1739.0,2214.0,1665.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.300,1749.0,2313.0,1633.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.400,1850.0,2278.0,1557.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.500,1881.0,2114.0,1727.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.600,1688.0,2464.0,1764.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.700,1835.0,2241.0,1592.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.800,1821.0,2388.0,1685.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:21.900,1733.0,2258.0,1701.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:22.000,1766.0,2256.0,1577.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:22.100,1869.0,2337.0,1646.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:22.200,1850.0,2099.0,1716.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:22.300,1675.0,2495.0,1740.0
acc,0,2020-07-21 06:26:20.000,"keep",10.0,2020-07-21 06:26:22.400,1882.0,2127.0,1616.0
