type,tag-serial-number,burst-start-timestamp,annotation,eobs_acceleration_sampling_frequency_per_axis,sample-timestamp,acceleration-x,acceleration-y,acceleration-z
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:16.400,1804.0,2476.0,1915.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:16.500,1803.0,2477.0,1914.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:16.600,1802.0,2480.0,1914.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:16.700,1796.0,2483.0,1916.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:16.800,1801.0,2481.0,1920.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:16.900,1801.0,2483.0,1914.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.000,1802.0,2477.0,1912.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.100,1801.0,2476.0,1913.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.200,1803.0,2476.0,1912.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.300,1806.0,2472.0,1913.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.400,1801.0,2475.0,1910.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.500,1802.0,2474.0,1911.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.600,1803.0,2476.0,1913.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.700,1801.0,2476.0,1911.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.800,1803.0,2475.0,1910.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:17.900,1801.0,2474.0,1910.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:18.000,1800.0,2476.0,1911.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:18.100,1800.0,2476.0,1911.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:18.200,1799.0,2476.0,1910.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:18.300,1803.0,2473.0,1910.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:18.400,1800.0,2477.0,1912.0
acc,0,2020-07-21 00:28:16.000,"keep",10.0,2020-07-21 00:28:18.500,1801.0,2478.0,1912.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.000,1796.0,2474.0,1907.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.100,1795.0,2477.0,1907.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.200,1789.0,2479.0,1908.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.300,1798.0,2475.0,1914.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.400,1798.0,2474.0,1907.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.500,1798.0,2472.0,1904.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.600,1798.0,2474.0,1907.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.700,1793.0,2472.0,1909.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.800,1789.0,2480.0,1907.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:20.900,1796.0,2471.0,1907.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.000,1794.0,2472.0,1908.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.100,1796.0,2472.0,1905.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.200,1794.0,2470.0,1902.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.300,1797.0,2468.0,1903.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.400,1795.0,2469.0,1902.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.500,1790.0,2469.0,1904.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.600,1795.0,2474.0,1904.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.700,1794.0,2473.0,1904.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.800,1795.0,2468.0,1902.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:21.900,1797.0,2467.0,1898.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:22.000,1793.0,2468.0,1902.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:22.100,1798.0,2473.0,1900.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:22.200,1795.0,2471.0,1901.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:22.300,1797.0,2473.0,1904.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:22.400,1790.0,2473.0,1896.0
acc,0,2020-07-21 00:28:20.000,"keep",10.0,2020-07-21 00:28:22.500,1793.0,2470.0,1903.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.000,1777.0,2460.0,1912.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.100,1782.0,2462.0,1913.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.200,1782.0,2463.0,1912.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.300,1782.0,2466.0,1912.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.400,1776.0,2460.0,1911.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.500,1771.0,2463.0,1912.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.600,1779.0,2465.0,1914.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.700,1781.0,2463.0,1909.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.800,1770.0,2460.0,1911.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:40.900,1776.0,2459.0,1909.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.000,1769.0,2461.0,1910.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.100,1772.0,2457.0,1910.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.200,1759.0,2448.0,1901.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.300,1765.0,2446.0,1900.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.400,1746.0,2448.0,1900.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.500,1763.0,2449.0,1902.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.600,1757.0,2444.0,1899.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.700,1747.0,2447.0,1893.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.800,1754.0,2438.0,1889.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:41.900,1761.0,2447.0,1894.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:42.000,1753.0,2446.0,1894.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:42.100,1756.0,2432.0,1885.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:42.200,1744.0,2428.0,1875.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:42.300,1744.0,2423.0,1878.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:42.400,1742.0,2424.0,1872.0
acc,0,2020-07-21 00:28:40.000,"keep",10.0,2020-07-21 00:28:42.500,1765.0,2454.0,1882.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.000,2139.0,2507.0,1663.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.100,2023.0,2167.0,1796.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.200,2391.0,2723.0,1884.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.300,2219.0,2390.0,1718.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.400,2128.0,2623.0,1880.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.500,2403.0,2154.0,1828.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.600,2315.0,2377.0,1742.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.700,2440.0,2562.0,1632.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.800,2593.0,2199.0,1632.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:08.900,2393.0,2614.0,1961.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.000,2109.0,2287.0,1785.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.100,2140.0,2477.0,1844.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.200,2149.0,2310.0,1712.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.300,2244.0,2595.0,1730.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.400,2292.0,2366.0,1721.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.500,2293.0,2293.0,1633.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.600,2238.0,2637.0,1836.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.700,2086.0,2399.0,1774.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.800,2049.0,2494.0,1797.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:09.900,2262.0,2224.0,1729.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:10.000,2270.0,2588.0,1766.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:10.100,2186.0,2404.0,1701.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:10.200,2341.0,2257.0,1603.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:10.300,2170.0,2585.0,1852.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:10.400,2069.0,2449.0,1708.0
acc,0,2020-07-21 00:29:08.000,"keep",10.0,2020-07-21 00:29:10.500,2103.0,2499.0,1852.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.000,1977.0,2310.0,2378.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.100,2123.0,2364.0,2364.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.200,2126.0,2361.0,2381.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.300,2173.0,2331.0,2284.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.400,2040.0,2167.0,2207.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.500,2337.0,2486.0,2461.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.600,1919.0,2355.0,2330.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.700,2564.0,2565.0,2652.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.800,2152.0,2191.0,2399.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:20.900,2244.0,2369.0,2291.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.000,2083.0,2268.0,2467.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.100,1704.0,2400.0,2418.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.200,2201.0,2644.0,2287.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.300,2050.0,2472.0,2115.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.400,1961.0,2335.0,1686.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.500,1934.0,2344.0,1578.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.600,1913.0,2108.0,1582.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.700,1867.0,1880.0,1539.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.800,2245.0,1748.0,1643.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:21.900,2477.0,1788.0,1720.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:22.000,1338.0,1414.0,1559.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:22.100,2090.0,1820.0,1641.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:22.200,1928.0,1943.0,1567.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:22.300,2135.0,1877.0,1605.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:22.400,2304.0,1754.0,1639.0
acc,0,2020-07-21 00:29:20.000,"keep",10.0,2020-07-21 00:29:22.500,1875.0,1859.0,1538.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.000,2208.0,2406.0,1715.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.100,2113.0,2187.0,1602.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.200,2120.0,2402.0,1679.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.300,2453.0,2151.0,1730.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.400,2211.0,2485.0,1528.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.500,2180.0,2358.0,1525.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.600,1956.0,2133.0,1725.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.700,2079.0,2435.0,1693.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.800,2195.0,2248.0,1520.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:40.900,2170.0,2453.0,1865.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.000,2177.0,2003.0,1557.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.100,2198.0,2572.0,1419.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.200,2147.0,2285.0,1720.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.300,2385.0,2387.0,1738.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.400,2149.0,2146.0,1510.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.500,2016.0,2425.0,1660.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.600,2436.0,1950.0,1612.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.700,2189.0,2624.0,1456.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.800,2197.0,2329.0,1774.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:41.900,2393.0,2207.0,1750.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:42.000,2078.0,2264.0,1396.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:42.100,2078.0,2344.0,1748.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:42.200,2338.0,2035.0,1818.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:42.300,2239.0,2460.0,1487.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:42.400,2143.0,2285.0,1687.0
acc,0,2020-07-21 00:29:40.000,"keep",10.0,2020-07-21 00:29:42.500,2060.0,2065.0,1776.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.000,2068.0,2496.0,1685.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.100,1958.0,2135.0,1740.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.200,2285.0,2464.0,1566.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.300,2167.0,2432.0,1560.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.400,2159.0,2434.0,1663.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.500,2233.0,2078.0,1611.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.600,2157.0,2661.0,1453.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.700,2102.0,2262.0,1735.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.800,2290.0,2315.0,1829.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:08.900,2019.0,2220.0,1479.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.000,2081.0,2480.0,1649.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.100,2219.0,1997.0,1843.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.200,2266.0,2608.0,1451.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.300,2194.0,2315.0,1629.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.400,2021.0,2408.0,1765.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.500,1996.0,2256.0,1533.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.600,2069.0,2331.0,1722.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.700,2162.0,2054.0,1712.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.800,2060.0,2401.0,1613.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:09.900,2089.0,2331.0,1537.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:10.000,2074.0,2372.0,1509.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:10.100,2018.0,2380.0,1622.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:10.200,2004.0,2302.0,1760.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:10.300,2044.0,2186.0,1602.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:10.400,1880.0,2351.0,1671.0
acc,0,2020-07-21 00:30:08.000,"keep",10.0,2020-07-21 00:30:10.500,1961.0,2216.0,1674.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.000,1898.0,2303.0,1686.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.100,2182.0,2463.0,1791.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.200,2075.0,2214.0,1579.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.300,1969.0,2391.0,1735.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.400,2042.0,2287.0,1620.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.500,1958.0,2411.0,1525.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.600,2019.0,2390.0,1581.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.700,1982.0,2391.0,1679.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.800,2150.0,2453.0,1872.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:20.900,1899.0,2164.0,1670.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.000,1985.0,2463.0,1656.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.100,2065.0,2631.0,1650.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.200,1888.0,2291.0,1558.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.300,1980.0,2494.0,1684.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.400,1941.0,2208.0,1649.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.500,1978.0,2485.0,1736.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.600,1905.0,2216.0,1681.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.700,2019.0,2220.0,1714.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.800,2043.0,2183.0,1783.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:21.900,2073.0,2347.0,1503.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:22.000,2080.0,2270.0,1678.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:22.100,2310.0,2566.0,1663.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:22.200,2212.0,2419.0,1486.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:22.300,1932.0,2462.0,1753.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:22.400,2428.0,2085.0,1691.0
acc,0,2020-07-21 00:30:20.000,"keep",10.0,2020-07-21 00:30:22.500,2001.0,2496.0,1454.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.000,1878.0,2333.0,1603.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.100,2256.0,1795.0,1870.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.200,1896.0,2280.0,1420.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.300,1918.0,2287.0,1712.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.400,2259.0,2484.0,1644.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.500,2028.0,2422.0,1523.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.600,2066.0,2398.0,1715.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.700,2048.0,2378.0,1689.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.800,2013.0,2183.0,1650.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:40.900,2092.0,2391.0,1638.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.000,2079.0,2585.0,1457.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.100,2057.0,2326.0,1744.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.200,2009.0,2379.0,1793.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.300,1861.0,2115.0,1591.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.400,2128.0,2475.0,1556.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.500,1936.0,2295.0,1786.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.600,2367.0,2405.0,1719.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.700,2230.0,2367.0,1512.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.800,2197.0,2419.0,1664.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:41.900,2288.0,2312.0,1791.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:42.000,2231.0,2142.0,1585.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:42.100,2210.0,2512.0,1507.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:42.200,2236.0,2294.0,1604.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:42.300,2270.0,2516.0,1733.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:42.400,2067.0,2222.0,1695.0
acc,0,2020-07-21 00:30:40.000,"keep",10.0,2020-07-21 00:30:42.500,2098.0,2380.0,1726.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.000,2075.0,2550.0,1664.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.100,2015.0,2353.0,1666.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.200,2047.0,2303.0,1691.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.300,2369.0,2542.0,1779.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.400,2157.0,2312.0,1630.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.500,2098.0,2429.0,1693.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.600,2183.0,2272.0,1670.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.700,2143.0,2353.0,1566.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.800,2176.0,2426.0,1570.0
acc,0,2020-07-21 00:31:10.000,"keep",10.0,2020-07-21 00:31:10.900,2342.0,2262.0,1713.0
