"","behaviour","mean.X","mean.Y","mean.Z","min.X","min.Y","min.Z","kurt.X","kurt.Y","kurt.Z","skew.X","skew.Y","skew.Z","max.X","max.Y","max.Z","sd.X","sd.Y","sd.Z","range.X","range.Y","range.Z","pitch","roll","odba","freq.X","freq.Y","freq.Z","amp.X","amp.Y","amp.Z","index"
"1708","sit",-9.0949621965597e-14,-9.09502680823291e-14,9.0950250802857e-14,-25.1500000000001,-24.9000000000001,-28.8499999999999,-0.344546019350435,-1.14319704742116,-0.858464939143045,0.478006755202591,-0.190528409932956,-0.250734806013453,33.8499999999999,18.0999999999999,23.1500000000001,14.6871766481764,12.0170930892537,14.1394371956781,59,43,52,-0.73155763744648,0.856652224034623,654.900000000001,49943,42038,36437,2497.15,2101.9,1821.85,"1625"
"841","run",1.81891134098944e-13,0,0,-836.7,-564.5,-1501,0.558733256802018,0.765486377324214,0.117120284263331,-1.09291021997716,1.28777056656845,-0.973627696832758,431.3,1398.5,665,322.944039473682,513.214380157065,580.216928579757,1268,1963,2166,-0.63872762694884,0.889193152187528,21458.6,43974,44830,36180,2198.7,2241.5,1809,"928"
"562","lie",-9.09505110113784e-14,0,-9.09505110113784e-14,-75.9000000000001,-22,-53.4000000000001,0.0123241434866692,-1.06412745074709,-0.652368959924599,-0.323727047015239,0.490256074552424,-0.491068470169477,68.0999999999999,32,40.5999999999999,32.2276442302502,16.2836695722077,24.0359380051928,144,54,94,-0.570430887650402,0.881771969295381,1147.6,33918,40800,33608,1695.9,2040,1680.4,"748"
"1053","sit",1.81898246465195e-13,1.81898246465195e-13,-4.54749736131244e-14,-31.6999999999998,-39.1999999999998,-26.95,1.38894198869127,-0.975309026227992,-0.491835720617079,0.771687134199692,-0.217806375383959,-0.337063437361298,52.3000000000002,30.8000000000002,20.05,18.0324269318534,21.2196532537769,11.5187490183339,84,70,47,-0.724533206117732,0.880929652627757,776.5,49234,42904,35399,2461.7,2145.2,1769.95,"1538"
"1758","walk",0,0,4.54851434295023e-14,-776.75,-353.25,-523.3,0.108732924485362,-1.20992099406218,-1.56437338730369,0.7039640802294,0.569726311103488,-0.0016041609087185,1066.25,476.75,555.7,441.201693345035,278.516346491831,361.181555162322,1843,830,1079,-0.670366759905525,0.937180152678716,17492.5,44815,44565,32806,2240.75,2228.25,1640.3,"1990"
"335","eat",9.09499905943356e-14,-1.81899634243976e-13,-9.0950684483726e-14,-49.5999999999999,-65.0500000000002,-45.9000000000001,0.519570151978395,0.391612593875895,-0.46208742878185,1.01248439233496,1.13155003822253,0.748206636720893,116.4,144.95,84.0999999999999,42.1942874656848,56.2377238065995,39.2963102593615,166,210,130,-0.699667346865904,0.928135774124068,2113.6,46012,43761,32758,2300.6,2188.05,1637.9,"69"
"2403","walk",0,0,4.54804596761171e-14,-506.75,-481.25,-640.8,-0.370338832138827,2.10689472833838,6.99676194411408,0.150802890254965,0.864349639018915,-2.38658977837367,614.25,759.75,236.2,270.618759804073,253.851982358556,171.594871718242,1121,1241,877,-0.5745611163915,0.937784756588436,9110.3,38095,47265,34456,1904.75,2363.25,1722.8,"1976"
"392","run",9.09647357438814e-14,0,0,-1059.6,-635.5,-1276.75,-0.446024837096195,-0.260149279449712,-0.0460917223898347,0.591842876216692,0.597584129915494,-0.219821587282707,1209.4,803.5,1134.25,582.275518073161,386.636984644171,594.860521024622,2269,1439,2411,-0.515876162238863,0.82505119789236,22315.3,33192,40930,38375,1659.6,2046.5,1918.75,"1246"
"443","sit",-9.0948082398512e-14,1.81895123962938e-13,-9.09487762879024e-14,-211.9,-325.2,-156.15,0.269155756052081,-0.0584885331451526,1.90700037288585,-0.936789709257106,-1.04558027190878,0.932784096380428,108.1,133.8,192.85,83.9171897577731,129.69827333185,71.7138135412668,320,459,349,-0.491595414636349,0.863349781755077,4143.6,32638,46304,39543,1631.9,2315.2,1977.15,"1680"
"645","sit",-9.09507712198998e-14,-9.0949383441119e-14,-9.09501640666832e-14,-61.4000000000001,-138.9,-43.1500000000001,0.0856295600203567,2.52924962482735,-0.818281807085503,0.287800945797078,-1.51502202044784,-0.736937883973455,87.5999999999999,65.0999999999999,29.8499999999999,34.6719968911664,45.1883776394352,21.2238073869888,149,204,73,-0.581468863388686,0.904474455537883,1428.1,34848,41678,32763,1742.4,2083.9,1638.15,"1320"
"589","run",-9.09609193522343e-14,1.81904491469709e-13,-4.54802862037695e-14,-1446.4,-821.2,-851.45,0.461244394264692,-0.607361880095344,-0.507121332056387,-0.932942064527877,0.452838317107805,0.265665954756255,763.6,1176.8,1327.55,542.872806659651,554.502679031068,562.277556016599,2210,1998,2179,-0.538550546685567,0.871817227951556,25387.3,35248,43964,36809,1762.4,2198.2,1840.45,"1224"
"1956","lie",-1.81900501605714e-13,0,4.54751254014285e-14,-32.0500000000002,-76.5,-24.55,-0.972336720309931,-0.449364023220511,-1.83261185988582,0.682700069997112,-0.636467006654548,-0.19589863069933,50.9499999999998,42.5,18.45,26.152337120076,32.19267651272,17.0092080325551,83,119,43,-0.689706274465652,0.900223020098604,1253.1,48441,46010,36491,2422.05,2300.5,1824.55,"351"
"1404","run",9.09633479651006e-14,-4.54754289780368e-14,0,-1674.85,-986.7,-1707.5,-0.456943631615598,1.09695602800467,-0.54198159898095,-0.29664888020447,-1.12030597906433,-0.0876492372242191,1484.15,638.3,1553.5,813.723105303803,389.806578216752,772.631014269118,3159,1625,3261,-0.589129419147599,0.886911559274353,30285.8,36697,39054,34730,1834.85,1952.7,1736.5,"1193"
"493","forage",-9.09473885091216e-14,0,0,-249.15,-246.25,-275.75,-0.254763208127678,0.119268607982598,0.93486239191501,0.239205105200011,-0.0540621485674189,-1.11637058961343,334.85,234.75,137.25,138.01307146331,109.242788513042,97.4246672535949,584,481,413,-0.710581420966886,0.920848345095319,5226.7,46463,42925,32615,2323.15,2146.25,1630.75,"194"
"2179","sit",1.81898766882238e-13,-9.09497303858142e-14,-4.54752121376023e-14,-44.9499999999998,-64.6500000000001,-14.2,-0.227675168595673,-0.65102002219266,7.05618347702435,0.0328227235709215,0.286541260339652,2.48087491279828,52.0500000000002,78.3499999999999,48.8,23.6453511620984,34.7400496924167,13.0125445547546,97,143,63,-0.726244086277224,0.852603530404859,1080.3,49979,42373,37024,2498.95,2118.65,1851.2,"1477"
"1276","sit",-9.09482775549031e-14,-9.09493183889887e-14,4.54752555056892e-14,-50.6500000000001,-29.6500000000001,-31.3,-1.10206618787191,-0.872322549751436,-0.84639385575258,0.182430599195874,0.396455563482305,0.224489765736761,62.3499999999999,31.3499999999999,37.7,34.3928924725964,16.9993033913003,18.6606819980294,113,61,69,-0.563486554736845,0.90302475537369,1116,34293,42613,33606,1714.65,2130.65,1680.3,"1607"
"2210","sit",0,-9.09500773305094e-14,-4.54733473098656e-14,-94.75,-129.9,-186.7,-1.14826241838951,1.58606619214331,0.574202248255964,0.137927214504449,1.07710011597835,-0.585020225341431,109.25,233.1,134.3,57.3180186604343,79.1021325150027,70.5005412446562,204,363,321,-0.593949512442799,0.957220479169022,3135.6,39095,47318,33314,1954.75,2365.9,1665.7,"1328"
"666","sit",0,-9.09492099687714e-14,-9.09492967049452e-14,-50.5,-10.9000000000001,-19.6500000000001,-1.4521024472297,-0.998063952912309,-1.05395702533599,0.018671924728038,0.132096090410711,0.0533142919155213,49.5,15.0999999999999,19.3499999999999,30.7631016162648,7.21037264530832,11.0275969611172,100,26,39,-0.580624292100634,0.918834475896918,837,35310,42778,32653,1765.5,2138.9,1632.65,"1656"
"551","lie",-9.09507278518129e-14,-9.0949817121988e-14,9.09501640666832e-14,-60.1500000000001,-41.1500000000001,-31.5999999999999,0.232300907824647,-1.0935271310507,-1.18707067404729,-0.489185704090616,-0.172364616043228,0.225434575293908,47.8499999999999,40.8499999999999,31.4000000000001,24.4632377252072,23.6471317944748,19.9562679772283,108,82,63,-0.581339176142696,0.879300108760221,1059.2,34243,40143,33232,1712.15,2007.15,1661.6,"307"
"1582","forage",0,-1.81901022022757e-13,-9.09514651092902e-14,-167.75,-195.55,-108.4,-0.662298152109567,-0.885720032336088,0.640388272698694,-0.029694976143789,-0.228640778902783,1.0061275999157,202.25,160.45,259.6,97.1763860204731,90.0049560038955,92.9450318595266,370,356,368,-0.544292517926434,0.878126670808163,4521.3,32955,41851,34728,1647.75,2092.55,1736.4,"106"
"2088","run",0,1.81892001460682e-13,0,-583.25,-450.45,-568.25,-1.21577085933371,-0.879953842704161,0.388113501302698,0.300926058112223,0.45767766059503,0.704121138856968,594.75,675.55,962.75,344.704125607058,309.559870070225,355.389760092982,1178,1126,1531,-0.6698574493799,0.905698773095045,16321.9,47205,46109,36125,2360.25,2305.45,1806.25,"810"
"267","walk",-4.54761228674272e-14,9.09470415644265e-14,4.54761228674272e-14,-540.95,-306.85,-454.8,-0.554719886576575,-0.687468616502004,-1.01453198250033,0.0252422809469833,0.153378922379228,-0.349716928606198,477.05,307.15,328.2,256.268665558957,160.443554593278,219.323745324481,1018,614,783,-0.619644654195028,0.923461755590094,10176.2,38599,42837,32456,1929.95,2141.85,1622.8,"2526"
"2126","sit",-1.81898712672129e-13,9.09493400730321e-14,4.54743881439512e-14,-45.3000000000002,-29.0999999999999,-18.05,0.821638486063352,-0.614215890474631,-0.944343118604395,-0.492577226223073,-0.00481793535092662,0.266659546595897,28.6999999999998,23.9000000000001,24.95,16.714632732083,13.4825423184361,11.5233173220763,74,53,43,-0.718805343117372,0.85148176380164,640.5,50226,43182,37821,2511.3,2159.1,1891.05,"1658"
"785","lie",9.09466946197313e-14,-9.09486895517286e-14,-9.09505110113784e-14,-67.3499999999999,-50.1500000000001,-34.4000000000001,-0.628431618975806,-0.626047363734138,-1.66681598244225,0.217934893086334,0.200717818216087,-0.203851498671712,78.6500000000001,56.8499999999999,33.5999999999999,36.5891485207525,27.9139184297953,24.6264727050939,146,107,68,-0.697866184427733,0.918235323030889,1446.4,47527,45023,34408,2376.35,2251.15,1720.4,"781"
"2363","stand",1.81898246465195e-13,-1.8189859340989e-13,9.09492967049452e-14,-102.95,-39.8000000000002,-27.5999999999999,0.815021244849807,0.24941279621201,-0.218967989027534,-0.813034942487274,0.713847408741377,-0.614786758667627,60.0500000000002,70.1999999999998,17.4000000000001,37.5436237490539,27.122723042924,11.6997525839787,163,110,45,-0.644029948890839,0.946934822099842,1124.3,44439,48036,34572,2221.95,2401.8,1728.6,"1803"
"626","sit",0,-4.54747025625812e-14,9.09492533368583e-14,-45.25,-17.2,-23.0999999999999,-0.625055972321025,0.76335083443768,-1.00413489253435,-0.362413818825407,1.19938653769521,-0.0927911401818824,32.75,31.8,21.9000000000001,20.2792997906732,12.9923054151294,12.2984808646819,78,49,45,-0.59214620499139,0.896905774951584,713.1,35145,40824,32602,1757.25,2041.2,1630.1,"1324"
"1517","walk",-4.54756024503844e-14,1.81896858686414e-13,-4.54726534204752e-14,-308.45,-336.95,-291.7,1.24382532239528,-0.39422686533042,0.383033675647995,0.91752185994391,-0.397601511069897,-0.0858509107666597,499.55,234.05,250.3,176.336542769187,142.040941095757,118.834737079871,808,571,542,-0.576494261751635,0.954412375367513,6334.4,37889,47439,33574,1894.45,2371.95,1678.7,"2432"
"749","lie",-9.09466946197313e-14,-9.0948082398512e-14,9.09505110113784e-14,-87.9000000000001,-49.9000000000001,-39.8499999999999,-0.437732389729004,-0.453809309065563,-0.955824138757461,-0.116855486798951,0.367072984413393,-0.320915639129482,66.0999999999999,73.0999999999999,36.1500000000001,38.6262795734227,30.8799031904673,20.4071066052981,154,123,76,-0.698902346162667,0.915645506824982,1399,47398,44718,34357,2369.9,2235.9,1717.85,"736"
"1417","run",4.54844495401119e-14,9.09536335136352e-14,-9.09484293432072e-14,-495.05,-353.6,-533.15,-0.799766748583277,-0.959830774907697,-1.05955359978538,0.188145440470573,-0.0123906217487182,0.12158055527015,568.95,337.4,744.85,279.641212797286,180.899623228492,366.340117348547,1064,691,1278,-0.622868022580376,0.950571052063972,13216.3,39501,44112,31843,1975.05,2205.6,1592.15,"979"
"1288","sit",-9.0949817121988e-14,0,0,-36.6500000000001,-44,-74.25,-1.10646748225728,-0.963120153291496,-0.274264473572797,0.625519152121451,-0.180752078903863,-0.725208476234347,52.3499999999999,34,54.75,28.5108935782725,22.2993981509532,32.5703691622987,89,78,129,-0.550268907836917,0.893141614886779,1327.1,33393,42400,34125,1669.65,2120,1706.25,"1468"
"1083","walk",1.81895470907634e-13,0,-9.09470415644265e-14,-454.7,-423.25,-593.15,0.423519434634617,-0.277924772241488,-1.2115744848186,0.582034514744355,0.604337101680744,-0.533818310502768,644.3,595.75,391.85,257.993492369988,256.173846193721,325.232592883438,1099,1019,985,-0.645475227560855,0.933974449324241,12932.4,43334,45725,33803,2166.7,2286.25,1690.15,"2239"
"564","lie",9.0949817121988e-14,-1.81898680146064e-13,4.54752988737761e-14,-54.0999999999999,-23.0500000000002,-47.55,-1.40729011720211,-0.0190297353669662,0.705249072063643,0.111691135152806,0.628873574825232,-1.02707898950829,46.9000000000001,41.9499999999998,24.45,32.5477786451985,16.3947199459235,17.0740646657592,101,65,72,-0.572702727445935,0.889361347376819,1065.9,34142,41121,33351,1707.1,2056.05,1667.55,"421"
"1630","lie",0,9.09493400730321e-14,-9.09492316528149e-14,-43,-22.8499999999999,-23.9000000000001,-0.500361000633719,-0.735519882768968,-1.08921087869053,-0.370141276683172,-0.415099282566639,0.0104111410124524,37,16.1500000000001,20.0999999999999,19.14212769343,11.0752212761547,12.3241312280548,80,39,44,-0.69380220480731,0.934865444370854,685,45260,43777,32318,2263,2188.85,1615.9,"486"
"1272","sit",9.09500773305094e-14,0,4.54747350886464e-14,-104.85,-29,-84.55,-0.412975505190327,-1.05597017485475,-0.335738833412091,-0.23186650091681,0.099372026282215,-0.556387494550053,78.1500000000001,26,64.45,44.5814157646317,15.0892084128464,36.078095118346,183,55,149,-0.55180811713093,0.893672030406155,1524.1,33577,42500,34171,1678.85,2125,1708.55,"1491"
"1735","stand",1.81900675078062e-13,-9.09501640666832e-14,9.09494701772928e-14,-160.45,-162.9,-280.6,0.327004297789499,-0.83940241649599,4.40493440973393,-0.904777170192753,-0.192938217273278,-1.74870330349028,100.55,115.1,110.4,63.2750678429215,77.8202382011531,81.5716669077276,261,278,391,-0.684959547200468,0.939484766861819,3212.8,45529,44998,32912,2276.45,2249.9,1645.6,"1819"
"2412","walk",-9.0950093593542e-14,-1.81900848550409e-13,-9.09496436496404e-14,-273.15,-212.8,-312.9,-1.43725016052674,-0.951250977219859,2.69037471896965,0.0538988927669778,0.353910160331236,-1.61142702695018,291.85,326.2,112.1,195.169366394799,150.993760763396,98.1191005601705,565,539,425,-0.595851245733187,0.955882259795598,7046.9,40123,48276,34038,2006.15,2413.8,1701.9,"2322"
"1896","lie",9.09492533368583e-14,9.09499905943356e-14,-4.54752555056892e-14,-14.5999999999999,-44.3499999999999,-30.7,-1.64578185018329,-1.70477455534867,-1.37405209504397,-0.0490873259644223,0.0898946178457785,0.153676184444778,17.4000000000001,43.6500000000001,27.3,10.5650864942782,31.3339818895178,16.886930480482,32,88,58,-0.693792135963197,0.911625290901987,1045.2,47792,45427,35194,2389.6,2271.35,1759.7,"759"
"435","run",0,-1.81890613681901e-13,0,-412.25,-655.8,-577,0.396489697799506,-0.864865389296043,-1.13944764482035,0.997435887678243,0.0556932563971151,-0.188829824930803,736.75,708.2,485,288.202939281553,363.620913068889,292.389430293519,1149,1364,1062,-0.593430268309828,0.954654212478068,14803.6,40185,48096,33660,2009.25,2404.8,1683,"1120"
"1250","run",-9.09716746377853e-14,-9.09633479651006e-14,-4.54747350886464e-14,-781.4,-1362.4,-1545.7,-0.974735654474286,-0.313837588159729,-1.18520780856293,0.324144810458898,-0.830183932612036,-0.60731785816534,1252.6,887.6,916.3,585.223879787628,578.601617331776,805.029917718002,2034,2250,2462,-0.816909225514506,0.862008892256219,31904.2,48548,33348,30914,2427.4,1667.4,1545.7,"1225"
"816","lie",1.8189906232733e-13,-9.0949336007274e-14,-1.81898896986499e-13,-6.69999999999982,-10.1500000000001,-17.3000000000002,-1.1245754869858,-1.23418459966036,-1.25433490529055,-0.117236130228433,-0.247490316069169,0.229470435661235,4.30000000000018,9.84999999999991,21.6999999999998,3.32613257323529,5.55617248036622,11.526171592465,11,20,39,-0.661748431099267,0.611971409691776,346.7,42714,31503,44886,2135.7,1575.15,2244.3,"604"
"1500","sit",9.09487762879024e-14,1.81899634243976e-13,-4.54726534204752e-14,-583.1,-736.7,-295.7,1.26445936541595,1.03961035817816,-0.521178814988786,-0.746723200144845,-0.998581755725784,0.864835921412779,368.9,401.3,486.3,203.288464994943,261.664127823196,217.271380148373,952,1138,782,-0.528638435820734,0.863906507172914,9893.4,33582,43694,37194,1679.1,2184.7,1859.7,"1725"
"1692","run",-1.81910042584832e-13,-1.8188922590312e-13,9.09605724075391e-14,-1244.3,-698.8,-1377.6,1.24753970169299,-0.519454100932813,-1.02222407118451,-1.2707796810401,0.423598512845117,-0.663487870160031,667.7,704.2,765.4,459.154497562181,360.221656907609,699.318344796146,1912,1403,2143,-0.649667993151696,0.945023355948963,23337.6,42806,43016,32092,2140.3,2150.8,1604.6,"1191"
"109","sit",4.54751254014285e-14,0,4.54750820333416e-14,-34.55,-24.75,-23.55,-1.47576639249231,-1.33813700535487,-1.04190718175346,-0.072867065108747,0.0986184823034836,-0.213196285313917,29.45,29.25,18.45,19.3403722818357,16.9732762088867,11.7045874946985,64,54,42,-0.547021663819681,0.890282103373711,807.9,33251,42435,34351,1662.55,2121.75,1717.55,"1684"
"1103","walk",0,-1.81901022022757e-13,4.54754289780368e-14,-306,-293.3,-371.8,-1.00250463750088,-0.978829720258466,-1.38701283646375,-0.111314734613213,-0.367032203213644,0.0358536543954185,304,226.7,367.2,178.163733092551,152.749226890971,224.74116105797,610,520,739,-0.684807110294157,0.949424198067129,9117,44800,44326,31776,2240,2216.3,1588.8,"2330"
"1343","walk",-9.0948082398512e-14,0,9.0951118164595e-14,-1158.9,-363.5,-450.35,0.83006041425543,-0.819602163014243,-0.427023659232563,-1.23136224758098,-0.109011138111144,0.837896646861595,444.1,273.5,797.65,415.808774368826,168.557814538826,345.026966909453,1603,637,1248,-0.567029933113973,0.917235261384066,14233.1,33618,40950,31787,1680.9,2047.5,1589.35,"2102"
"1833","lie",1.81898246465195e-13,-1.8189859340989e-13,-4.54749952971678e-14,-59.6999999999998,-36.5500000000002,-25.7,-1.39287688952381,-1.36794970539802,-1.69387335652926,-0.254608833216229,0.0965691175764966,-0.0706941635392227,47.3000000000002,40.4499999999998,24.3,35.5218242774776,25.6504334630451,17.0975529181656,107,77,50,-0.699139624844656,0.895903855660649,1359.2,48714,45231,36194,2435.7,2261.55,1809.7,"487"
"1938","lie",-9.09510314284212e-14,-1.81899807716324e-13,0,-70.4000000000001,-57.5500000000002,-52,-1.17172374282034,-0.372384836257871,-1.40518270006955,0.107116653705682,-0.824796102281582,-0.132489359485512,82.5999999999999,29.4499999999998,44,42.5384037015223,23.513657845243,30.0368195106571,153,87,96,-0.724292353779867,0.885292794540724,1596,48888,42771,34980,2444.4,2138.55,1749,"665"
"2136","sit",-1.81898419937543e-13,0,0,-38.0500000000002,-21,-31.75,-1.19975321098129,-0.728460951981511,3.03407527255453,0.297911709735213,0.642836142965648,1.46537670263204,64.9499999999998,42,64.25,31.3494312883864,18.0904161890968,19.8517532037641,103,63,96,-0.69139554302314,0.906756506175312,1093.5,48181,45840,35875,2409.05,2292,1793.75,"1495"
"988","lie",1.81898636777977e-13,9.09496436496404e-14,-4.54747350886464e-14,-40.4499999999998,-36.3499999999999,-24.95,-0.873186784421094,-0.733919140456848,-1.24898277606499,0.624497087113586,0.246099101224069,-0.593243274587157,50.5500000000002,38.6500000000001,16.05,26.5279891911603,20.7244452658919,13.762936498169,91,75,41,-0.71107719446752,0.907487159159987,954.299999999999,47849,43767,34199,2392.45,2188.35,1709.95,"553"
"462","stand",0,-1.81899807716324e-13,9.09466078835575e-14,-53.75,-49.0500000000002,-45.3499999999999,-0.851996567970138,-1.19776861055135,-1.37644524569266,0.128120496028875,0.529690771029567,0.104981358347899,59.25,75.9499999999998,53.6500000000001,29.9453449506017,38.3233816220251,30.6117882350471,113,125,99,-0.542171041040173,0.922815295731567,1666.8,34615,45821,34687,1730.75,2291.05,1734.35,"1925"
"2428","walk",-9.09503375390308e-14,-9.09453068409505e-14,-4.5477510646208e-14,-494.65,-444.4,-394.2,0.359581499399216,0.0629397919633403,0.0684301717430262,-0.492502050651917,0.254058714158655,-1.07184332393707,356.35,489.6,206.8,195.245398894503,209.242090965415,171.648845949483,851,934,601,-0.676116765944327,0.909521881506984,8415.8,45773,44908,34864,2288.65,2245.4,1743.2,"2580"
"2074","run",-9.09439190621697e-14,-9.0948082398512e-14,-9.09455670494719e-14,-509.65,-492.4,-510.9,-1.01385123032069,-1.17349541073027,-0.592862362126277,0.0361886267978761,0.294401639468596,0.036172942219145,492.35,752.6,534.1,283.193308536766,382.558753657526,255.654968967737,1002,1245,1045,-0.673061005623989,0.910643640266143,14932.9,48273,47528,36478,2413.65,2376.4,1823.9,"958"
"1780","walk",-9.09494701772928e-14,1.81893736184158e-13,-9.09466946197313e-14,-444.15,-565.7,-482.9,-0.101323808775457,3.08087670714931,-0.557702659652988,0.537686120214938,-1.57446743154275,0.129237567062145,595.85,213.3,557.1,265.930397502409,173.737278973924,258.051789987571,1040,779,1040,-0.718038534647331,0.871225308529918,10219.6,47203,41114,34758,2360.15,2055.7,1737.9,"2201"
"181","lie",-9.095328656894e-14,9.09487112357721e-14,9.09538937221566e-14,-220.65,-134.85,-190.1,0.386787370635469,0.88541955182326,-0.354086077440462,0.736368057137641,-1.05703681170354,-0.283282841979876,308.35,91.1500000000001,197.9,121.152481131055,55.2823137226212,95.1850828649111,529,226,388,-0.539675815236196,0.894746620228274,3990.4,33193,43157,34642,1659.65,2157.85,1732.1,"526"
"1480","sit",-9.09499905943356e-14,-9.09494701772928e-14,-9.0949383441119e-14,-40.6500000000001,-27.6500000000001,-18.4000000000001,-1.00404733537152,-0.579614343203425,-0.569415479709755,-0.25121475872742,0.506622127019399,-0.0474422485884166,39.3499999999999,36.3499999999999,16.5999999999999,22.8202933695797,16.2942514887597,8.55569985448298,80,64,35,-0.574543620354297,0.935322429996295,760.700000000001,35873,44593,32888,1793.65,2229.65,1644.4,"1482"
"2298","stand",-1.81898419937543e-13,0,-9.09500773305094e-14,-35.8000000000002,-120,-63.1500000000001,-1.3625312713383,2.39795851972888,0.501102126640227,-0.305749384738076,0.559909337568521,-0.966427277687547,29.1999999999998,143,30.8499999999999,20.8896851907448,49.5176736125598,23.4840931606683,65,263,94,-0.696153428471708,0.929239951913291,1323.8,46456,44540,33263,2322.8,2227,1663.15,"1759"
"1597","lie",0,-1.81899113826933e-13,-4.5474041199256e-14,-63,-21.8000000000002,-49.2,-0.920545567250642,-1.32100212590985,-1.04295608210046,0.0817757609950164,-0.0112705927401272,-0.645341085781799,60,18.1999999999998,34.8,33.2154054302328,12.3356564905412,25.7571655845003,123,40,84,-0.723014332105051,0.894381611503363,1175.2,48160,42556,34164,2408,2127.8,1708.2,"266"
"115","walk",4.54736942545608e-14,-1.81897032158762e-13,-4.5474041199256e-14,-207.55,-185.05,-374.45,-0.204858507601335,0.433714953610562,-0.127920383202357,0.3599916044478,-0.385195374983677,-0.700619679747496,238.45,185.95,204.55,108.915454898694,83.1798780070226,152.575253218655,446,371,579,-0.627079300938316,0.957288709850005,5017.9,40231,45281,31929,2011.55,2264.05,1596.45,"2415"
"308","walk",-4.54735207822132e-14,1.81901715912147e-13,-9.09501640666832e-14,-282.7,-248.45,-102.15,-0.453174997757745,-0.507306282843496,-0.901921511823142,0.331521793265746,0.301442365767281,0.401195394395391,382.3,391.55,136.85,168.01632126233,167.405110592931,68.2551521093733,665,640,239,-0.62858769252065,0.948883396872512,6292.8,40454,45189,32303,2022.7,2259.45,1615.15,"1979"
"1800","walk",-1.81896164797024e-13,-1.81894777018243e-13,9.09525926795496e-14,-446.05,-328.55,-459.85,-0.0746252321628882,2.88327100017452,-0.917563310664171,0.140043689278211,1.54592918470675,0.405515517303072,530.95,737.45,639.15,222.133784960894,229.071690685873,318.700862053563,977,1066,1099,-0.661737592938862,0.914903734402833,11619.1,41981,42331,32757,2099.05,2116.55,1637.85,"2238"
"588","run",-4.54768167568176e-14,-9.09397557258273e-14,4.54636328584002e-14,-1087.45,-666.4,-1283.05,0.135741770803014,0.653253107353616,-0.432055810874148,0.580737367914401,1.32947852897257,-0.318929752185354,1328.55,1549.6,1190.95,592.909372235092,596.752739062794,608.60604101331,2416,2216,2474,-0.552427170475614,0.864282599635747,26942.1,36809,44288,37901,1840.45,2214.4,1895.05,"922"
"154","eat",-1.81899981188671e-13,-9.09505110113784e-14,4.54736942545608e-14,-118.05,-110.9,-74.8,-1.20923274205102,-0.304517094250788,0.854776624596942,0.0882098508625095,0.332797837438537,1.03598376798791,109.95,138.1,168.2,67.2759243712043,60.9157312669681,58.9751062559004,228,249,243,-0.70154720648325,0.923721186115881,2915.2,46721,44098,33316,2336.05,2204.9,1665.8,"29"
"1912","lie",9.09492967049452e-14,1.81898940354586e-13,0,-36.3499999999999,-28.9499999999998,-22.25,-0.857899201940114,0.622364580839892,-0.67970262150698,0.190380913722857,0.137673638890928,-0.661747121283574,31.6500000000001,32.0500000000002,13.75,18.6498906445221,12.7257509343105,10.8573283521946,68,61,36,-0.707904056222516,0.888500281233333,663.9,49007,44439,36105,2450.35,2221.95,1805.25,"618"
"239","run",0,-1.81897379103457e-13,-9.09487762879024e-14,-363,-555.8,-606.15,1.51681831488898,0.325828827402973,1.29861778491415,1.01265681371867,-0.474603124458452,-1.20811446428542,658,371.2,276.85,228.826065868932,212.441595689138,209.607220395924,1021,927,883,-0.612485059018554,0.930614933485154,8978.1,38400,43616,32443,1920,2180.8,1622.15,"1096"
"946","forage",-4.547664328447e-14,9.09466946197313e-14,-9.09462609388623e-14,-345.7,-224.1,-155.15,0.809362054709573,-1.00506225599629,-0.998784947594822,-0.936040466486165,-0.425263318393504,0.424621117004549,184.3,182.9,217.85,123.372393056231,117.497099628257,110.306880541228,530,407,373,-0.535762287752382,0.914355885695946,5457.9,33754,45042,34703,1687.7,2252.1,1735.15,"241"
"2253","stand",-9.09475782445018e-14,-9.09487058147612e-14,4.54746483524726e-14,-81.1500000000001,-72.6500000000001,-92.05,-0.319038539841144,-0.887148194289188,1.61467857535085,-0.832693693163333,0.237190243558589,-0.797386057979362,55.8499999999999,90.3499999999999,52.95,38.8374141369132,43.705082204777,31.2889336414818,137,163,145,-0.681728766340739,0.917691316378329,1706.7,47283,46273,35401,2364.15,2313.65,1770.05,"1749"
"406","run",-9.09449598962553e-14,0,-4.54825413442883e-14,-413.4,-717.75,-713.95,-0.708341527171319,-0.193712336689301,-1.26003878071704,0.549322647356795,0.722732005265465,-0.406550743638015,507.6,1141.25,491.05,254.230189933619,457.112087486555,352.351868838075,921,1859,1205,-0.581365091060108,0.919975384317516,17390.3,38208,45695,34199,1910.4,2284.75,1709.95,"1180"
"295","walk",1.81896164797024e-13,0,-9.09471283006003e-14,-342.95,-229,-332.15,-1.12154120776477,-0.505893623152997,-0.644765593451785,0.0928492113598326,-0.572977493005132,-0.541884974223044,374.05,178,195.85,209.065961638401,112.520875256199,148.380831149551,717,407,528,-0.659798702884926,0.94848782480457,7280,41679,43500,31243,2083.95,2175,1562.15,"2413"
