"","dog","behaviour","mean.x","mean.y","mean.z","min.x","min.y","min.z","kurt.x","kurt.y","kurt.z","skew.x","skew.y","skew.z","max.x","max.y","max.z","sd.x","sd.y","sd.z","range.x","range.y","range.z"
"1522","ux","walk",1861.15,2345.35,1686.4,1649,2121,1516,2.6836013044019,1.88524031886636,1.99546586672567,0.0637026272429823,-0.346003236185614,0.0735657227074629,2088,2521,1885,107.867987056304,128.146410919615,111.150159220475,439,400,369
"1523","ux","walk",1944.15,2324.25,1637.95,1706,2063,1317,2.66457709116959,2.34166346903392,2.30315146891026,0.522464865457802,-0.019074447141022,-0.0939576741788521,2317,2558,1988,158.967151522438,129.98172948534,180.129332191594,611,495,671
"1524","ux","walk",1945.35,2346.3,1647.85,1706,2114,1463,2.48534154690742,2.16937584621417,1.51368969524577,0.259568077071379,-0.812075741267048,0.0622346112353517,2204,2487,1861,145.666264201138,126.687805253702,141.361155611397,498,373,398
"1525","ux","walk",1967.75,2353.3,1658.75,1729,2181,1420,3.08597014348457,2.09150686873804,2.28632720063617,0.436661912891972,-0.0391217090783392,0.354082638377204,2291,2540,1960,140.421124141858,105.01583840445,149.310652843766,562,359,540
"1526","ux","walk",1936.45,2344.55,1645.8,1740,2189,1489,2.51486324172871,2.45294097594462,6.05177984088936,-0.207907346537252,-0.277496593930186,1.08584656676791,2116,2481,1915,99.9881440340225,81.2419874591691,86.9831199595343,376,292,426
"1527","ux","walk",1896.3,2367.7,1687.95,1598,2188,1550,2.91265650847213,3.39721765397948,2.60732856249158,-1.02377079826388,-0.177353040100752,0.0497767102395092,2038,2504,1811,126.5356617093,73.4654233027527,69.4038335055288,440,316,261
"1528","ux","walk",1826.1,2332.15,1658.65,1440,2240,1492,2.49247317921635,1.75090819534224,2.13167990849612,-1.035760921924,0.371453944248871,0.26651700250552,2034,2437,1824,196.38761350157,61.2366204505974,92.8860507345028,594,197,332
"1529","ux","walk",1760.3,2286.85,1689.75,1565,1890,1455,2.01606871992579,4.98034454509133,2.5570996938043,0.355945559255462,-0.75322380336106,-0.119009649040189,2008,2536,1924,135.876143291563,136.720334990813,121.018430523271,443,646,469
"1530","ux","walk",1760.4,2231.05,1724.05,1451,1995,1557,1.78357721470591,3.16419529645385,3.49512532259859,-0.463031891608029,-0.621948769224701,1.04022216159623,2005,2370,2044,186.463881079871,96.1366762807816,130.364055023251,554,375,487
"1531","ux","walk",1802.65,2311.05,1668.85,1476,2192,1598,2.74006382557182,1.74525000565436,4.03389707437336,-0.992351233987268,0.347627801939111,0.899693928029209,2039,2464,1791,167.534214887272,89.2939999163025,46.1864356938838,563,272,193
"1532","ux","walk",1905.85,2313.2,1640.15,1634,2201,1520,3.03190998547732,2.06346458799211,3.29373782753164,-0.310326149133874,0.000939652364228541,0.590262530349288,2082,2429,1820,112.4452030289,62.7011290085543,71.6065823201956,448,228,300
"1533","ux","walk",1882.65,2334.5,1663.45,1574,1938,1405,2.196335818402,3.71400629104685,3.84439322190629,-0.301621803546734,-0.517566084793048,-0.248016915254195,2163,2649,1919,161.056144182541,156.98860166468,119.571372652047,589,711,514
"1534","ux","walk",1932.1,2302.3,1621.85,1606,2198,1463,2.82760411513032,1.8163014493835,2.84994208100144,-0.77789407081585,-0.246810911741893,0.25553649800499,2110,2381,1814,141.48754827118,60.637056587362,88.3201562498618,504,183,351
"1535","ux","walk",1907.95,2286.35,1620.25,1675,2201,1482,4.77079078662111,4.85342408286158,2.57266928157929,-1.11506899923984,0.836612056454228,-0.496343069941084,2032,2415,1731,79.7380415056571,44.9997368413358,69.5374756970354,357,214,249
"1536","ux","walk",1958.5,2307.9,1608.95,1747,2013,1435,4.17869789468272,5.19948818298638,1.97144544859865,0.932466353166133,-1.08998986924993,0.17960317143434,2277,2460,1829,117.542153692779,99.0188179882464,114.942766078097,530,447,394
"1537","ux","walk",1985.7,2341.35,1635.35,1773,2135,1465,2.35626364142823,2.35527418380232,2.041126588292,0.277288300922034,-0.23013478217431,0.245869877721244,2187,2527,1847,116.496261516705,111.484846739956,109.083876467896,414,392,382
"1538","ux","walk",1924,2313.75,1668.4,1720,2139,1561,4.41002000813659,3.01234856951085,4.45316213679048,0.551699397480832,-0.762269891450512,1.32112844019957,2248,2424,1943,117.235256058738,74.2477183771362,94.901278345336,528,285,382
"1539","ux","walk",1935.35,2378.1,1655.15,1522,2203,1413,3.54672434336068,3.80223845245346,3.48188469742387,-1.09430229350432,0.478056923893594,-0.717340713272952,2109,2607,1806,160.965924802016,88.9144473489456,93.6754054111717,587,404,393
"1540","ux","walk",1929.95,2409,1704.1,1628,2096,1367,2.71249148924478,1.71133384621297,2.52815026830024,-0.0229361131999969,-0.030920639655005,-0.0302390282373493,2245,2703,2000,150.539197553328,202.516276149013,169.361307953083,617,607,633
"1541","ux","walk",1776.1,2382,1796.55,1611,2292,1594,2.19440987422939,6.53412370883389,2.3865774752764,-0.209345187065249,1.67987687442947,0.0229615595649036,1955,2626,2006,96.5733427313966,75.6877240967607,108.428232388744,344,334,412
"1542","ux","walk",1835.15,2343.35,1740.55,1651,2177,1573,3.24823966648674,2.20804789921725,2.77719119396317,0.599747810210626,-0.00441145808226961,0.299108772387091,2134,2494,1969,116.914397384537,95.5930381741705,101.469453531592,483,317,396
"1543","ux","walk",1868.9,2275.95,1683.95,1459,1949,1502,2.76987528814786,3.86471779098595,3.43377664908933,-0.513036463330048,-0.988380730587485,0.841118037147156,2167,2442,1999,183.311612748405,124.60188179706,125.149373907638,708,493,497
"1544","ux","walk",1882.65,2283.8,1658.4,1645,1873,1442,2.45607870537799,7.18535697368984,2.04526990397183,-0.297482048962119,-1.84805123857544,0.142159713131186,2085,2440,1870,112.270479318099,124.072813935587,124.309207009652,440,567,428
"1545","ux","walk",1945.85,2325.25,1639.65,1746,2143,1585,2.44170145507539,3.67699054941512,3.4397298771242,0.117422754056375,-0.557618942293049,0.841104358267559,2169,2442,1746,113.631572243485,69.8048972795643,41.0843484092242,423,299,161
"1546","ux","walk",1934.65,2338.75,1654.95,1695,2191,1513,2.19335906904862,2.47708216517525,3.94548461559974,-0.543297244496554,-0.590858255569923,0.772304409355302,2090,2438,1855,127.132038696616,71.9874806367125,76.3471813838806,395,247,342
"1547","ux","walk",1993.7,2325.85,1631.35,1794,2061,1369,2.25310172287259,2.61604980340478,2.27623898224008,0.386778569736642,-0.644149044908178,0.282324243750823,2256,2484,1937,138.365305964815,117.699561775332,149.098086753936,462,423,568
"1548","ux","walk",1921.85,2311.05,1635.35,1728,2124,1384,2.15653370853749,2.03810031464187,2.42495918072888,0.567830593367358,-0.553580593220021,-0.462504318974985,2231,2454,1810,163.194193330652,101.802944327186,116.290143040677,503,330,426
"1549","ux","walk",1960.05,2345.95,1698.15,1614,2197,1569,4.11387940695278,2.45183051433892,3.30692704473778,-0.712946977635732,0.0254522432152732,1.03388454037954,2225,2492,1956,133.567438121407,78.6922553535707,101.011867463289,611,295,387
"1550","ux","walk",1893.25,2354.6,1671.6,1652,2224,1549,2.94527062075196,2.93663044812945,2.69054375260638,0.0118187113527125,0.514240030380015,0.40451875543856,2192,2561,1837,131.796044585644,84.3603798249541,73.0691093201642,540,337,288
"1551","ux","walk",1906.45,2328.7,1681.35,1664,2078,1501,2.1864591497438,4.10256756721396,3.21808100761733,0.13390906866075,-1.0618682521886,1.04013125794996,2160,2463,1964,140.123432429374,93.7494421036032,129.806850439615,496,385,463
"1552","ux","walk",1844.75,2354.55,1705.95,1542,2128,1559,3.13625896441929,3.04697970350945,2.14189950086922,-0.83292338509782,-0.586865208639629,0.398654243460993,2081,2518,1889,137.005138205605,94.5418175367805,91.1230948829803,539,390,330
"1553","ux","walk",1825.85,2338.25,1691.45,1472,2160,1512,3.07990314541042,1.8741236985795,2.25002933351421,-1.06165390001794,-0.285465910576391,0.322235585181595,2025,2487,1873,154.451244223235,100.398089203876,99.0249702693321,553,327,361
"1554","ux","walk",1866.5,2349.1,1696.45,1612,2173,1555,3.33032109444547,2.38708593141048,2.76816449056172,-0.370621485799301,-0.336755509806497,0.551334296298367,2091,2484,1864,115.00640714417,83.9817649380225,80.0917073044855,479,311,309
"1555","ux","walk",1919.5,2331.8,1644.15,1603,2138,1535,4.1461036797509,3.62706820785477,2.82341478284974,-1.15698781592192,-0.589514776969381,-0.499902322626652,2092,2492,1733,116.122213297253,81.3915810983188,51.1141910462817,489,354,198
"1556","ux","walk",1918.5,2337.15,1651.25,1681,2054,1491,2.10806590352096,4.01994271065579,2.98087926853489,-0.227973895565697,-0.899223018934138,0.300597292439788,2088,2491,1829,116.076426728709,102.063073893703,87.2346352026955,407,437,338
"1557","ux","walk",1888.7,2326.35,1664.25,1711,2175,1535,1.93039771332187,1.79784105559866,5.55830683911804,-0.360579351785092,0.155384413910474,1.01575326442882,2011,2487,1879,96.1660296734657,92.3045730748283,71.1328445863609,300,312,344
"1558","ux","walk",1868.2,2253.7,1636.6,1696,2063,1558,3.14275743586159,1.73500969807182,2.26435868619151,0.152213315774701,0.192023064996171,0.121664531159098,2054,2430,1735,81.8481263650774,116.102540885202,49.4830114388022,358,367,177
"1559","ux","walk",1898.35,2314.45,1645.8,1586,2119,1541,4.21199749169476,3.30203773823748,2.05130425960885,-1.2379022460975,-0.502634200084543,-0.120876483787706,2036,2475,1754,110.388440947125,82.2777548755945,65.2207587231324,450,356,213
"1560","ux","walk",1942.9,2312.65,1636.35,1723,2092,1541,2.66467701248368,3.93796944607963,2.89563978562235,0.339995956724812,-0.385991964986312,0.901193654891118,2274,2472,1787,144.437894138477,84.3964797220458,68.9219810632588,551,380,246
"1561","ux","walk",1850.9,2296.85,1653.15,1622,2095,1549,2.43707680672708,4.06422498340443,3.05563211072167,-0.547359661395478,0.0509562519854557,0.580535391051012,2013,2495,1806,119.7870478896,84.4276551099722,62.5133880397673,391,400,257
"1562","ux","walk",1872.15,2342.35,1660.85,1655,2171,1558,2.03028844685797,2.20274814592241,1.80329469496765,-0.00909478261739517,0.0112615200881974,-0.27910415736417,2092,2522,1753,132.716268387628,99.6426641871633,63.7687227408547,437,351,195
"1563","woody","eat",1756.35,2157.3,1628.5,1615,2052,1429,2.85325796038849,3.71372644106144,4.65463342903064,-0.839106150189484,-1.14752508731608,-1.03985810476672,1835,2202,1754,60.2820345062318,40.1301828920249,70.6075141371765,220,150,325
"1564","woody","eat",1807.45,2146.5,1619.95,1721,2047,1447,2.31404834966213,2.95416745139771,6.62183072345256,-0.241361956221011,-0.493313042277879,-1.68761691630122,1871,2217,1690,41.334928520435,41.610347903275,53.0892743652763,150,170,243
"1565","woody","eat",1784.2,2164.8,1626.9,1673,2107,1447,3.71617871935185,1.93607903959274,5.79646631864217,-0.791081123235414,0.201795595248597,-1.93661160335523,1847,2233,1697,41.060417615227,35.7485369593896,65.8402372573585,174,126,250
"1566","woody","eat",1755.25,2151.25,1622.7,1664,2078,1497,2.4318208261355,3.10245998767275,4.24800378125785,-0.0929005938877167,0.203375682482144,-1.1530035689315,1846,2233,1675,47.1993253743046,38.8002645134771,43.8347374866819,182,155,178
"1567","woody","eat",1757.6,2134.85,1628.15,1683,2081,1532,2.17917078834454,2.65992890940399,3.27414253057226,-0.421108192311136,0.00951572266902289,-0.989124193474452,1805,2193,1677,37.8979238425926,29.2885373662228,40.9380469027349,122,112,145
"1568","woody","eat",1763.05,2148.4,1641.65,1685,2060,1522,3.24963042473607,3.0924560766675,4.35729679578978,0.23542213806657,-0.233969511067788,-1.44321114056784,1859,2216,1697,41.2137879330385,37.8200726431989,45.1456998010477,174,156,175
"1569","woody","eat",1776.1,2131.4,1620.65,1702,2106,1551,2.92067713562455,2.64825041914392,2.57705846701301,-0.210506642386637,0.736635035560275,-0.134105644697021,1847,2169,1682,36.8623327930744,17.8985444865453,33.7331244359387,145,63,131
"1570","woody","eat",1755.95,2137.1,1620.45,1637,2075,1512,4.2355851951566,2.51533761725102,4.81929770706547,-1.02508069678586,0.393702862142633,-1.3041524983873,1845,2202,1668,49.8961816912719,32.944770370073,36.6325638857302,208,127,156
"1571","woody","eat",1779.8,2143.4,1627.35,1647,2085,1519,5.48223413671697,2.43259702333384,4.64807849458936,-1.39294674845233,0.555560776916177,-0.918411236500248,1838,2220,1686,43.4651705694523,37.4972279677199,37.6832714525746,191,135,167
"1572","woody","eat",1895.2,2135.05,1598.85,1560,2095,1374,2.23892494046891,3.15521600729917,5.66905312948983,0.487745199638878,0.824052845987748,-1.63427149584429,2231,2194,1676,189.661360268631,27.1573872861608,73.1604401298953,671,99,302
"1573","woody","eat",1762.5,2151.3,1653.35,1604,2042,1540,3.69382256475786,4.10631247522312,4.04504821684419,-0.633840274416648,0.153798249969863,-0.364531350827508,1904,2268,1736,68.8350430950307,47.6258443770982,43.0315367828612,300,226,196
"1574","woody","eat",1783.5,2167.5,1627.05,1658,2110,1555,2.49813283489802,2.36095458767781,1.84214185691785,-0.175176565116142,0.281556459353,-0.250668185166375,1889,2225,1686,62.6775373176908,31.7432131163083,40.7256223499344,231,115,131
"1575","woody","eat",1775.8,2136.95,1628.5,1681,2096,1493,2.7896404430489,2.26208140154414,3.87162816998844,-0.27546277039064,-0.409891885054206,-1.20848054072548,1853,2171,1711,44.5995043635429,21.5344888615058,52.1248501196886,172,75,218
"1576","woody","eat",1764.55,2142.6,1646.2,1671,2089,1527,3.30277760716218,1.77965919433629,5.88489363376994,-0.393794467755264,-0.439578668211939,-1.40037430125129,1836,2180,1695,38.8566528883306,30.6171606507819,37.9523246635621,165,91,168
"1577","woody","eat",1772.65,2152.3,1639.8,1587,2070,1578,10.2890022647694,2.91225178256442,2.5008652999125,-2.29775567349653,-0.611154255389359,0.00611124072399954,1862,2205,1724,51.004927522534,36.2434749118267,38.5604105678077,275,135,146
"1578","woody","eat",1782.75,2135.75,1625.7,1666,2086,1505,3.43086328033522,5.64488896361178,3.25010130311127,-0.549638675945614,1.38720274000198,-0.532093580382359,1879,2255,1727,50.787353378158,38.452807713516,54.5451044645863,213,169,222
"1579","woody","eat",1793.1,2173.75,1627.55,1698,2123,1549,3.95181979057673,2.5554405033404,3.7553952392311,0.550798210948062,0.0825499474466543,-0.827367242347872,1896,2224,1690,44.2218093371657,25.8657973719004,32.7437820533593,198,101,141
"1580","woody","eat",1793.75,2170.9,1616.25,1714,2043,1543,4.18316469458412,6.60009266580861,2.090047636647,0.919434230883911,-0.814943327496321,-0.616698960048771,1932,2270,1668,50.0198644750789,41.9459552030316,37.9305112569093,218,227,125
"1581","woody","forage",1686.6,2135.1,1687.1,1294,1831,1561,4.87772981314309,4.12387391161313,3.4938686403533,-0.501236206332907,-0.816302192533234,0.954499854268677,2019,2334,1936,143.85570255605,111.244112795145,95.3182481010464,725,503,375
"1582","woody","forage",1647.75,2092.55,1736.4,1480,1897,1628,2.59025135500325,2.34269248494617,4.03367121628664,-0.0320698975675923,-0.246926831113841,1.08659488099884,1850,2253,1996,97.1763860204731,90.0049560038955,92.9450318595266,370,356,368
"1583","woody","forage",1700.45,2076.6,1692.65,1458,1794,1522,4.63961882446203,2.52838857946947,3.30639951140079,-1.43124715227379,-0.716475659221575,0.566868968996943,1804,2268,1916,85.2843386622223,139.105942209148,102.688222560484,346,474,394
"1584","woody","forage",1698.4,2198.15,1728.55,1356,1692,1499,3.0273483761867,4.36297205548393,1.84265502009786,-0.330147930724376,-0.0728936563529839,0.0315306161797995,1943,2664,1973,142.903869050049,200.271992681532,133.842985385272,587,972,474
"1585","woody","forage",1700.15,2131.15,1711.25,1510,1787,1524,1.78263935515886,3.46882772471745,3.51630383831358,-0.196199282003717,-0.738992059262412,0.892449141877746,1859,2341,2059,106.767467448016,137.681277632532,132.305418196726,349,554,535
"1586","woody","forage",1761.6,2110.8,1641.7,1618,1899,1543,2.81232629248988,3.55603868350658,2.14565825542215,-0.143321177759593,0.711631429093643,-0.386403668710468,1888,2528,1734,66.7480731044567,156.287387106001,57.6779625890257,270,629,191
"1587","woody","forage",1720.85,2073.4,1681.75,1613,1808,1550,1.80682505576364,2.27637195818073,3.48949127809785,0.0480188551792876,0.0122519172796934,0.673221059428033,1846,2312,1866,74.7460789325398,137.800160415459,72.7778704075121,233,504,316
"1588","woody","forage",1862,2138.7,1634.85,1545,1988,1481,3.04060556006606,1.89073984569076,2.03233248650958,0.608937772311752,0.393019881650163,-0.0974436836141835,2312,2336,1762,194.947226327105,109.270355203577,80.0521376156946,767,348,281
"1589","woody","lie",2463.8,2090.9,1762.25,2418,2051,1682,3.33964111045417,2.42969499852638,2.87146319429325,-0.109873937571709,0.716801744103976,-0.40730155771934,2514,2160,1834,22.1278581264242,32.0146348113681,37.3206236197685,96,109,152
"1590","woody","lie",2482.95,2075.8,1797.3,2452,2060,1738,1.7310167739171,2.9046305636368,2.85175857070095,-0.0171648203860008,-0.481985526464317,-0.355432578462505,2514,2090,1844,20.6511755750509,7.56445983739612,27.6426444008833,62,30,106
"1591","woody","lie",2442.85,2093.1,1763.7,2149,2039,1601,7.86954937547237,4.47434708878392,3.06033982229993,-2.20730478148007,0.391856325350803,-0.940650488279494,2518,2172,1846,86.0827478283785,28.9480478389167,67.7558309784401,369,133,245
"1592","woody","lie",2360.05,2169,1674.35,2287,2095,1635,2.11523866462101,1.72426471702404,1.95594091573463,0.0770124873971661,0.184797425264526,0.221845769484357,2439,2269,1719,42.3475283563839,57.2786356791357,25.4315903842777,152,174,84
"1593","woody","lie",2415.6,2090.95,1712.5,2377,2077,1673,2.4086013782463,2.94726897292176,2.01029116950342,0.272277245489174,-0.428914099525191,-0.385192981817218,2477,2101,1744,28.0983236061101,5.96017484731164,21.8595998422468,100,24,71
"1594","woody","lie",2429.05,2093.65,1723.75,2379,2061,1679,2.15636698979455,2.77332261715592,1.98717358932697,-0.0695962153695712,-0.322642465657402,-0.667657200172723,2484,2116,1751,30.9982597134607,13.8688405009974,24.2657978926806,105,55,72
"1595","woody","lie",2409.15,2151.5,1715.95,2339,2070,1666,2.89259376254869,1.59349382707456,1.99665254506475,0.00971897795232522,0.00462629728628603,0.101506390992299,2481,2234,1755,32.8413651232389,54.2872477029173,26.927729788806,142,164,89
"1596","woody","lie",2396.25,2156.75,1698.65,2344,2112,1658,2.04573520804027,4.46033215952711,4.45545841276692,0.346849471508522,1.22780906702126,0.95322963437321,2458,2260,1773,33.1612884645874,36.0640876919496,26.2764152806276,114,148,115
"1597","woody","lie",2408,2127.8,1708.2,2345,2106,1659,2.30410463462533,1.86038545605557,2.16846971512415,0.088315958427554,-0.0121719833332438,-0.696953667077115,2468,2146,1743,33.2154054302328,12.3356564905412,25.7571655845003,123,40,84
"1598","woody","lie",2429.4,2098.45,1715.25,2410,2089,1682,4.01664190984238,2.72719631210246,1.17023558995349,1.12759407120903,-0.143955909681178,-0.00685902550708911,2467,2108,1754,13.5855960874977,5.09359763252902,27.9941253235671,57,19,72
"1599","woody","lie",2435.15,2095.85,1727.9,2400,2080,1698,2.34589246346178,1.6499331484996,1.82290504081765,0.899025204483035,0.0674779975361684,-0.167529714475534,2497,2114,1754,32.3700234947803,10.6882867515898,17.6602437844531,97,34,56
"1600","woody","lie",2424.6,2092.2,1723.65,2405,2077,1681,5.72081279570913,3.90329994144531,1.60043606018234,1.79723494463852,1.23113142153317,-0.189086973521288,2480,2137,1766,18.3257081431351,16.2856087583971,27.9760706017802,75,60,85
"1601","woody","lie",2418.45,2104.1,1713.85,2376,2059,1660,3.24118197565208,1.92489334373839,1.7280321725984,1.02218199377207,0.524797983318561,0.0162532581218374,2491,2173,1758,32.6471970264556,32.6123967388573,30.4203446466514,115,114,98
"1602","woody","lie",2417.1,2101.75,1708.1,2356,2075,1670,2.9340948777743,2.57338898118421,1.91822857424496,0.459370568620027,0.92687660814545,-0.198296938846433,2490,2153,1743,32.3385056452586,24.0325984752728,22.32275214121,134,78,73
"1603","woody","lie",2420.9,2079.15,1723.5,2383,2072,1678,1.98104088330554,4.46683041329198,2.33519723116308,0.450345447540533,0.83608794692517,-0.603432179280632,2476,2091,1752,29.9770087338877,4.22118716152596,21.7727497477684,93,19,74
"1604","woody","lie",2439.35,2082.8,1725.05,2394,2070,1676,2.30887060552126,2.52876625315479,2.231918520306,0.243766615402363,0.827614254007367,-0.432209655721495,2491,2101,1756,27.728524169735,9.32229924202687,23.2955270158751,97,31,80
"1605","woody","lie",2437.5,2091.5,1735.75,2401,2083,1686,1.76639228554624,2.03921232114821,3.39088673779307,0.113080912044411,0.370303260235822,-0.962915275856444,2480,2102,1763,24.5281792831708,6.01314349877351,21.0384985455862,79,19,77
"1606","woody","lie",2453,2094.2,1751.5,2405,2085,1720,2.70657331385888,2.05050153148954,2.99548760740656,0.479940304362211,-0.425334930009114,-0.373909270010105,2516,2101,1784,28.4771376444518,5.02205661373694,15.7797338380595,111,16,64
"1607","woody","lie",2443.2,2090.3,1746.45,2407,2080,1708,2.85091933201315,3.0097016550235,1.57370786610443,0.85972211949385,0.0770439331424656,0.0930096211012466,2509,2100,1785,28.6587912478784,4.63510631229919,25.919866390169,102,20,77
"1608","woody","lie",2447.15,2086.25,1744.8,2393,2077,1701,1.96094856758787,2.72082050659851,2.45225610193567,0.335483955105893,-0.0281281734867492,-0.482270035802858,2511,2093,1779,35.77013602964,4.08946013680612,22.0587731681572,118,16,78
"1609","woody","lie",2420.2,2086.15,1718.05,2373,2075,1658,2.24997777027482,4.72295107144822,2.23633164377195,0.266961120501883,1.25152325890918,0.0623025014289776,2491,2112,1777,32.9937793179898,8.78560425384977,34.4421330105409,118,37,119
"1610","woody","lie",2388.6,2098.65,1683.1,2302,2076,1622,2.95666336582052,2.1990105911461,3.07843150094743,-0.0719644239431514,-0.473882586583268,0.391883485735129,2478,2115,1766,42.0405818979208,11.4030236064134,34.0230571973277,176,39,144
"1611","woody","lie",2405.05,2093.7,1693,2357,2080,1663,2.11662106017334,3.43590236879165,1.66720369974519,-0.155400034070709,0.773498949162459,-0.0721909330847946,2453,2117,1722,26.0555580493521,9.32512170091319,19.7057298640188,96,37,59
"1612","woody","lie",2393.95,2118.05,1691.7,2334,2092,1667,2.73517255596348,2.30914832867333,1.95397873519518,-0.281080868548541,-0.0207023614417372,0.36349012242751,2446,2144,1729,30.153074382836,14.3434378907679,18.9016846923899,112,52,62
"1613","woody","lie",2400.95,2098,1691.15,2352,2083,1654,3.0381246913514,3.56063213364853,1.8656419525296,0.220988595107975,1.06587235198186,-0.311130750025197,2455,2126,1720,26.208626542861,11.5302805005365,21.6169402382289,103,43,66
"1614","woody","lie",2392.2,2152.25,1698.65,2347,2025,1647,2.41342389831152,2.87894353520816,2.60273927729009,0.110902922312082,-0.859599716663251,-0.493038116079057,2439,2227,1727,24.6461270577624,53.0757899016511,22.1199481297574,92,202,80
"1615","woody","lie",2439.2,2084,1688.75,2279,1098,791,6.82964299655902,16.4636305688448,16.2361087114468,1.74318449902985,-3.80710328538829,-3.74967984949787,2721,2248,1889,89.9523850653632,237.593859569778,217.151869000767,442,1150,1098
"1616","woody","lie",2461.15,2115.15,1758.1,2390,2023,1691,2.1953207542609,1.67849633436388,4.22276477273302,0.641616634703717,-0.48518010188548,1.4286353098608,2575,2175,1920,56.8213034549172,53.5244902136543,60.523940456823,185,152,229
"1617","woody","lie",2442.2,2157.7,1751.85,2380,2127,1682,1.94730409787593,2.60505799736687,3.20144104901679,-0.256094751486452,0.0889640900087347,-0.545464411634597,2500,2183,1797,36.0096478300206,14.6650318068096,29.1263581115474,120,56,115
"1618","woody","lie",2450,2159.05,1773.85,2398,2131,1727,1.83634722019563,2.02579567024915,2.19608367089488,-0.281814435311534,0.236064611019314,-0.166266340393469,2490,2198,1820,30.195851928439,19.1599225358285,25.5925050706154,92,67,93
"1619","woody","lie",2453.25,2144.6,1769.9,2362,2117,1717,4.93389583301547,2.00929926684485,4.65939487925119,-1.44647549892779,0.359073251495482,-1.33474634839934,2488,2179,1802,30.6797979132849,17.3460142547594,20.7336492332227,126,62,85
"1620","woody","lie",2432.95,2213.05,1772.15,2349,2119,1724,1.78988114882934,2.13589215339255,2.66347946441805,-0.0769788675252708,0.505892591786038,-0.0628313445827349,2518,2368,1825,52.8498120297409,77.6852455001659,25.9539572076561,169,249,101
"1621","woody","lie",2405.55,2232.65,1731.7,2358,2153,1698,3.02361020834996,5.07858610638839,3.57557384989546,0.457473636292941,-0.192716374093907,-0.674307059594243,2455,2308,1758,24.0579891534031,30.1945882219767,14.0041347277754,97,155,60
"1622","woody","lie",2458.55,2115.4,1777.15,2378,2047,1727,2.98799885305665,3.85950320824029,2.27855511154802,-0.52821886133877,1.02683843799663,0.3477677626677,2505,2247,1838,33.0955156765193,48.0694672761258,32.3765265846139,127,200,111
"1623","woody","lie",2380.85,2131.4,1692.75,2208,1958,1545,2.44851423291427,3.83124125441588,3.1158693615316,-0.824862099155042,0.317079814041233,0.325752245976453,2464,2285,1903,77.0859226686962,74.2991109956024,84.3999719381345,256,327,358
"1624","woody","lie",2263.55,2145.25,1599.8,2228,2098,1579,2.08045881402358,2.6847429424134,3.5814385045403,-0.0475191791894254,-0.226410989157305,1.08908109788554,2296,2184,1650,19.6668971143204,21.5769735939423,18.7184119884252,68,86,71
"1625","woody","lie",2235.45,2134.6,1590.05,2190,2118,1575,4.00953118229639,3.20437099636777,4.00661219894016,-0.719652317223334,-0.667543766581337,0.952712832152337,2271,2145,1616,17.7155150555723,6.87788217098074,9.90733380672594,81,27,41
"1626","woody","lie",2223.75,2152.85,1594.2,2115,1908,1515,2.81788478920529,4.35032723977846,3.00116920697628,0.488346521470388,-0.657093185407267,0.489466439016557,2367,2349,1706,61.2139260041545,92.677865977294,49.200556265576,252,441,191
"1627","woody","lie",2120.25,2209.3,1582.5,2064,2168,1537,2.06704072510272,2.8254225122472,11.7322344396483,0.0956686102401888,-0.150002798828397,2.88352357934105,2185,2251,1732,32.662347548338,21.11148353011,39.36268604442,121,83,195
"1628","woody","lie",2092.35,2253.25,1588.5,2012,2213,1519,2.87878051926775,2.03747381098481,4.06649684985181,0.12989042691603,0.327151307335941,0.560068840127166,2184,2308,1690,41.5100178143466,28.2579751202158,37.8966739270987,172,95,171
"1629","woody","lie",2204.25,2188.85,1595.8,2100,2161,1553,2.09247493633953,2.46564857721137,3.0227569474178,-0.276641858831506,0.728283760825905,-0.341006755748754,2275,2233,1635,49.8712816843733,21.6218091652606,20.1692835767659,175,72,82
"1630","woody","lie",2263,2188.85,1615.9,2220,2166,1592,2.76968310179089,2.50911924346927,2.11721786294678,-0.399744144305364,-0.448297766188869,0.011243795051853,2300,2205,1636,19.14212769343,11.0752212761547,12.3241312280548,80,39,44
"1631","woody","lie",2274.7,2193.4,1615.3,2251,2181,1590,1.62911877811294,3.39824874781509,2.02446352362175,-0.222203814568875,0.418898876696311,0.227830989804444,2293,2208,1640,13.3932426009694,6.51637613207961,15.6343077540187,42,27,50
"1632","woody","lie",2232.1,2221.25,1609.65,2185,2177,1585,3.59144134573715,5.0865394952706,2.04006626753689,0.468136217267039,0.403719991607893,0.541196098238354,2296,2280,1640,24.7490563350137,20.9934200217717,17.7623937457469,111,103,55
"1633","woody","lie",2109.75,2183,1574.85,1644,1938,1409,4.89275449158198,4.94638455692646,3.57360930369322,-1.52961527174976,0.092040103649938,-0.85747381752426,2278,2446,1684,156.461488451379,99.5183135751511,66.3573063442388,634,508,275
"1634","woody","lie",2067.7,2225.6,1594.3,1975,2038,1504,3.05240754371047,3.14080456403873,8.91031483945104,0.746076095461417,0.519616287994302,2.18257266698113,2224,2444,1821,65.6731139412229,95.3946925589734,64.5943618201106,249,406,317
"1635","woody","lie",2139.65,2187.9,1588.1,2021,2116,1543,2.519147624356,4.75726507794167,3.21793699095293,-0.669327850850624,1.29686465579246,0.56689480502055,2216,2312,1662,55.06290660881,43.2153725085488,29.2519005230519,195,196,119
