"","type","tag.serial.number","burst.start.timestamp","annotation","eobs_acceleration_sampling_frequency_per_axis","sample.timestamp","acceleration.x","acceleration.y","acceleration.z"
"1531","acc",0,"2020-07-21 00:44:40.000","keep",10,"2020-07-21 00:44:42.200",1982,2529,1886
"1532","acc",0,"2020-07-21 00:44:40.000","keep",10,"2020-07-21 00:44:42.300",1940,2567,1925
"1533","acc",0,"2020-07-21 00:44:40.000","keep",10,"2020-07-21 00:44:42.400",1939,2517,1935
"1534","acc",0,"2020-07-21 00:44:40.000","keep",10,"2020-07-21 00:44:42.500",1858,2501,1941
"1535","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.000",1940,2549,2079
"1536","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.100",1934,2546,2077
"1537","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.200",1938,2547,2083
"1538","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.300",1936,2549,2084
"1539","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.400",1939,2539,2075
"1540","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.500",1944,2553,2075
"1541","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.600",1934,2546,2080
"1542","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.700",1941,2545,2080
"1543","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.800",1945,2551,2078
"1544","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:11.900",1949,2548,2079
"1545","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.000",1941,2554,2086
"1546","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.100",1948,2546,2083
"1547","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.200",1944,2546,2073
"1548","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.300",1944,2550,2079
"1549","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.400",1939,2546,2079
"1550","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.500",1948,2546,2081
"1551","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.600",1942,2546,2080
"1552","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.700",1946,2550,2078
"1553","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.800",1942,2549,2080
"1554","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:12.900",1948,2545,2081
"1555","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:13.000",1938,2546,2069
"1556","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:13.100",1941,2546,2079
"1557","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:13.200",1942,2545,2078
"1558","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:13.300",1948,2552,2080
"1559","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:13.400",1940,2550,2079
"1560","acc",0,"2020-07-21 00:45:11.000","keep",10,"2020-07-21 00:45:13.500",1940,2552,2080
"1561","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.000",2013,2566,2118
"1562","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.100",1942,2540,2067
"1563","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.200",1972,2515,2111
"1564","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.300",2015,2566,2103
"1565","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.400",1988,2567,2104
"1566","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.500",1979,2569,2072
"1567","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.600",1945,2542,2074
"1568","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.700",1911,2505,2093
"1569","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.800",1882,2530,2078
"1570","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:20.900",1918,2530,2127
"1571","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.000",1936,2636,2188
"1572","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.100",1956,2559,2065
"1573","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.200",1957,2548,2038
"1574","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.300",1928,2550,2020
"1575","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.400",1949,2538,2069
"1576","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.500",1941,2554,2029
"1577","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.600",1941,2543,2031
"1578","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.700",1938,2549,2021
"1579","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.800",1943,2546,2026
"1580","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:21.900",1924,2552,2023
"1581","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:22.000",1949,2554,2014
"1582","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:22.100",1959,2551,2025
"1583","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:22.200",1950,2550,2003
"1584","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:22.300",1956,2549,2016
"1585","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:22.400",1949,2556,2040
"1586","acc",0,"2020-07-21 00:45:20.000","keep",10,"2020-07-21 00:45:22.500",1957,2554,2045
"1587","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.000",1923,2542,2045
"1588","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.100",1917,2543,2044
"1589","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.200",1921,2540,2050
"1590","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.300",1921,2542,2048
"1591","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.400",1924,2542,2039
"1592","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.500",1918,2545,2043
"1593","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.600",1916,2548,2047
"1594","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.700",1922,2545,2045
"1595","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.800",1921,2546,2045
"1596","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:40.900",1925,2542,2046
"1597","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.000",1919,2548,2050
"1598","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.100",1925,2544,2042
"1599","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.200",1923,2551,2041
"1600","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.300",1922,2546,2045
"1601","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.400",1921,2545,2047
"1602","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.500",1922,2546,2047
"1603","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.600",1926,2546,2047
"1604","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.700",1926,2546,2052
"1605","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.800",1916,2545,2037
"1606","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:41.900",1926,2548,2039
"1607","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:42.000",1919,2545,2045
"1608","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:42.100",1924,2544,2047
"1609","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:42.200",1923,2547,2043
"1610","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:42.300",1925,2545,2042
"1611","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:42.400",1929,2548,2046
"1612","acc",0,"2020-07-21 00:45:40.000","keep",10,"2020-07-21 00:45:42.500",1919,2550,2048
"1613","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.000",2412,2141,1710
"1614","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.100",2409,2151,1710
"1615","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.200",2414,2128,1712
"1616","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.300",2428,2136,1710
"1617","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.400",2415,2126,1712
"1618","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.500",2426,2129,1703
"1619","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.600",2411,2126,1708
"1620","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.700",2428,2118,1711
"1621","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.800",2424,2129,1717
"1622","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:39.900",2428,2129,1710
"1623","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.000",2416,2119,1713
"1624","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.100",2416,2139,1725
"1625","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.200",2447,2149,1706
"1626","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.300",2440,2095,1711
"1627","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.400",2412,2038,1714
"1628","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.500",2451,2119,1707
"1629","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.600",2398,2148,1720
"1630","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.700",2433,2113,1674
"1631","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.800",2371,2119,1698
"1632","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:40.900",2323,2220,1717
"1633","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:41.000",2378,2200,1702
"1634","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:41.100",2342,2181,1693
"1635","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:41.200",2390,2224,1660
"1636","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:41.300",2412,2237,1670
"1637","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:41.400",2390,2183,1681
"1638","acc",0,"2020-07-21 06:20:39.000","keep",10,"2020-07-21 06:20:41.500",2348,2156,1711
"1639","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.000",2304,2278,1672
"1640","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.100",2305,2276,1673
"1641","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.200",2311,2274,1675
"1642","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.300",2312,2276,1670
"1643","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.400",2307,2272,1672
"1644","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.500",2312,2273,1674
"1645","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.600",2311,2278,1674
"1646","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.700",2305,2278,1677
"1647","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.800",2305,2272,1675
"1648","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:10.900",2310,2279,1671
"1649","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.000",2309,2277,1674
"1650","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.100",2307,2278,1677
"1651","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.200",2315,2282,1674
"1652","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.300",2304,2277,1676
"1653","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.400",2315,2279,1678
"1654","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.500",2307,2279,1676
"1655","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.600",2307,2278,1677
"1656","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.700",2309,2279,1678
"1657","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.800",2309,2284,1675
"1658","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:11.900",2312,2285,1681
"1659","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:12.000",2310,2283,1679
"1660","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:12.100",2315,2287,1679
"1661","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:12.200",2312,2277,1682
"1662","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:12.300",2314,2281,1677
"1663","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:12.400",2313,2281,1681
"1664","acc",0,"2020-07-21 06:21:10.000","keep",10,"2020-07-21 06:21:12.500",2312,2290,1677
"1665","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.000",2048,2277,1593
"1666","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.100",2039,2282,1594
"1667","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.200",2060,2285,1601
"1668","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.300",2008,2332,1593
"1669","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.400",2014,2284,1591
"1670","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.500",2016,2301,1576
"1671","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.600",2020,2265,1620
"1672","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.700",2005,2252,1577
"1673","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.800",2113,2236,1596
"1674","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:20.900",1991,2249,1579
"1675","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.000",2021,2265,1560
"1676","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.100",2027,2230,1570
"1677","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.200",2036,2257,1580
"1678","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.300",2069,2233,1591
"1679","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.400",2217,2176,1588
"1680","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.500",2160,2133,1567
"1681","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.600",2288,2177,1582
"1682","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.700",2068,2315,1594
"1683","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.800",2063,2331,1598
"1684","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:21.900",2068,2293,1599
"1685","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:22.000",2123,2275,1602
"1686","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:22.100",2088,2233,1535
"1687","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:22.200",2080,2317,1626
"1688","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:22.300",2081,2328,1672
"1689","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:22.400",2071,2304,1619
"1690","acc",0,"2020-07-21 06:21:20.000","keep",10,"2020-07-21 06:21:22.500",2000,2300,1524
"1691","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.000",1794,2117,1467
"1692","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.100",1927,2347,1547
"1693","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.200",1800,1974,1551
"1694","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.300",1868,2151,1550
"1695","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.400",1859,2077,1601
"1696","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.500",1897,1878,1587
"1697","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.600",1748,2155,1638
"1698","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.700",1853,1949,1480
"1699","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.800",1864,2274,1601
"1700","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:40.900",2037,2116,1572
"1701","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.000",1796,1956,1553
"1702","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.100",1952,2098,1561
"1703","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.200",1985,1915,1616
"1704","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.300",1806,2027,1642
"1705","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.400",1949,2113,1490
"1706","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.500",1844,2124,1518
"1707","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.600",1934,2149,1566
"1708","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.700",1902,2089,1525
"1709","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.800",1937,2106,1530
"1710","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:41.900",2088,2098,1670
"1711","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:42.000",1840,2091,1567
"1712","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:42.100",2011,2187,1505
"1713","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:42.200",1912,2257,1656
"1714","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:42.300",1863,1898,1465
"1715","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:42.400",1744,2098,1373
"1716","acc",0,"2020-07-21 06:21:40.000","keep",10,"2020-07-21 06:21:42.500",1981,2055,1741
"1717","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.000",1829,2185,1637
"1718","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.100",1873,2109,1594
"1719","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.200",1872,2262,1583
"1720","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.300",1865,2062,1706
"1721","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.400",1715,2320,1620
"1722","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.500",1845,2082,1613
"1723","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.600",1853,2337,1555
"1724","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.700",2051,2319,1606
"1725","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.800",1688,2063,1715
"1726","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:30.900",1858,2303,1559
"1727","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.000",1904,2093,1626
"1728","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.100",1780,2323,1568
"1729","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.200",1919,2274,1569
"1730","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.300",1879,2255,1564
"1731","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.400",1867,2301,1696
"1732","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.500",1837,2165,1666
"1733","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.600",1864,2168,1623
"1734","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.700",1865,2199,1607
"1735","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.800",1735,2126,1614
"1736","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:31.900",1665,2289,1695
"1737","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:32.000",1764,2149,1489
"1738","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:32.100",1841,2319,1646
"1739","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:32.200",1800,2257,1618
"1740","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:32.300",1864,2104,1610
"1741","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:32.400",1911,2259,1596
"1742","acc",0,"2020-07-21 06:22:30.000","keep",10,"2020-07-21 06:22:32.500",1895,2077,1643
"1743","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.000",1646,2231,1500
"1744","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.100",1953,2194,1675
"1745","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.200",1821,2353,1728
"1746","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.300",1835,2122,1512
"1747","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.400",1732,2335,1692
"1748","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.500",1902,2294,1743
"1749","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.600",1859,2105,1564
"1750","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.700",1855,2329,1503
"1751","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.800",1928,2167,1626
"1752","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:40.900",1750,2358,1725
"1753","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.000",1824,2060,1539
"1754","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.100",1844,2369,1608
"1755","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.200",2000,2269,1606
"1756","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.300",1883,2045,1598
"1757","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.400",1890,2312,1571
"1758","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.500",1859,2124,1673
"1759","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.600",1694,2350,1684
"1760","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.700",1867,2048,1546
"1761","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.800",1858,2394,1598
"1762","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:41.900",2074,2266,1539
"1763","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:42.000",1808,2021,1648
"1764","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:42.100",1892,2327,1519
"1765","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:42.200",1937,2127,1661
"1766","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:42.300",1673,2370,1632
"1767","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:42.400",1912,2091,1565
"1768","acc",0,"2020-07-21 06:22:40.000","keep",10,"2020-07-21 06:22:42.500",1889,2335,1612
"1769","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.000",1916,2178,1535
"1770","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.100",1746,1960,1649
"1771","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.200",1973,2244,1581
"1772","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.300",1963,2086,1689
"1773","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.400",1772,2115,1575
"1774","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.500",1819,2082,1572
"1775","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.600",1827,2199,1512
"1776","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.700",1998,2349,1585
"1777","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.800",1712,2010,1638
"1778","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:48.900",1892,2241,1487
"1779","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:49.000",1866,2026,1638
"1780","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:49.100",1899,2120,1553
"1781","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:49.200",1951,2158,1556
"1782","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:49.300",1904,2159,1509
"1783","acc",0,"2020-07-21 06:23:48.000","keep",10,"2020-07-21 06:23:49.400",1883,2216,1679
