"","behaviour","burst","mean.x","mean.y","mean.z","min.x","min.y","min.z","kurt.x","kurt.y","kurt.z","skew.x","skew.y","skew.z","max.x","max.y","max.z","sd.x","sd.y","sd.z","range.x","range.y","range.z"
"1324","sit",1324,10550.1732705165,8866.65143064481,8544.77546966878,1591.70244152202,2052.99572771062,1172.44913618998,-1.03931526299296,-1.14879598698025,-1.04880655311369,-0.249322551171962,0.241921726783048,-0.493356098104312,17024.9095657932,16967.1132175953,13182.1487366387,4811.8251404688,4616.01926290796,3927.99853407973,15433.2071242712,14914.1174898847,12009.6996004487
"1325","sit",1325,11354.8894750747,18668.323184594,9734.82132927958,3884.67769691426,10987.8891253523,6190.39079579505,-1.76011621676238,-1.76032761179391,-1.51165997959473,0.0289051308780613,0.0608608352287082,0.0290840153740719,18036.2845200927,26600.3374828847,13689.7541849912,5219.39276009794,5866.76854165913,2509.99291200097,14151.6068231785,15612.4483575324,7499.36338919615
"1326","sit",1326,38124.6699005474,11218.9495815032,19473.9434529524,7717.16567596666,7687.69421742711,4290.14796862708,-1.91664514932863,-0.930688041683286,-1.99090624594057,0.109639791913756,-0.779632354495956,-0.051963586928654,72223.1949321558,13165.874381375,35757.6624241838,24846.8609399899,1811.36033086347,13239.7152836257,64506.0292561891,5478.18016394786,31467.5144555568
"1327","sit",1327,19736.364886565,11297.9360573328,8927.05889336633,10526.1785272274,7115.21267826683,2666.74563888398,-1.81652265277792,-0.395489152413317,-1.5571030431908,0.269993240982151,-0.734715021359329,-0.0515099058327138,31153.1607472146,13809.1850404597,14428.2680744213,7788.75433784412,1930.27555460327,4039.87683101184,20626.9822199872,6693.97236219287,11761.5224355373
"1328","sit",1328,6835.70485920934,10495.7757739968,7835.08142021643,2204.49404270202,7258.21393327077,947.668155756745,-1.4399491326458,-1.52173167656425,-1.33829930567885,-0.260299079202911,0.307428687937556,-0.583480986195965,10102.9805519781,14854.0810209007,12337.7882875695,2690.0779108048,2611.33365964949,3895.67250832939,7898.48650927606,7595.86708762995,11390.1201318128
"1329","sit",1329,1081.04890799109,480.343883865333,1182.01658415755,484.483517549234,322.19791538258,433.921627387028,-1.87140192723104,-0.735142829325306,-1.86549724271942,0.31511575222645,-0.265045921752955,0.332062923712355,1925.28073561569,601.887745994532,2277.48716397248,600.87657144553,80.2467339696515,766.845915284504,1440.79721806646,279.689830611953,1843.56553658545
"1330","sit",1330,587.193559364525,194.194130255897,72.5749541223225,81.273488378839,95.5354648926696,20.2974568154655,-1.90810030362302,-1.86628974162423,-1.83606220777107,0.22051537383702,0.152131558714961,0.290625784228395,1255.49743227797,329.193036681859,146.01791953139,505.399132466337,91.8784516174715,51.6512778766403,1174.22394389913,233.65757178919,125.720462715925
"1331","sit",1331,1313.36651546859,1076.33837547394,162.09114863218,611.618569816,137.764859874466,82.6413929560524,-1.63880529537434,-1.47990790558243,-1.78890966305282,0.0955185391193238,-0.151684493257664,-0.280207930211006,2107.99455307785,1839.49734204135,225.03557200827,544.592814223935,578.748696018614,56.5589382910826,1496.37598326185,1701.73248216688,142.394179052218
"1332","sit",1332,8887.07808725002,11923.2447891507,3492.07082442933,2193.0357567199,3077.05078434964,463.812619273955,-2.05382434229196,-1.80066442664068,-1.9852386375591,0.0350674453993688,0.361029907166059,0.0235974248640807,15855.2327551981,25536.7931585364,6894.54094885371,5896.91286461707,9143.9011870348,2610.03153984763,13662.1969984782,22459.7423741868,6430.72832957975
"1333","sit",1333,1253.87007895786,430.596755857901,63.1806611648015,228.412037394974,227.147599427538,26.594644373508,-1.91448720359035,-1.76605611687692,-1.79416001354308,0.202006461136413,0.373519613698419,-0.00921359223816967,2620.01852227733,728.239245532218,99.5322302011722,1026.06292314245,195.562543615277,28.5656228852917,2391.60648488236,501.09164610468,72.9375858276642
"1334","sit",1334,956.838124343367,276.291377192305,765.079428750885,127.350690693805,187.242011237005,34.1861112149141,-1.87985969344048,-1.88624761495251,-1.91933376495134,0.289366418991053,0.111586250615169,0.177225603078838,2131.8714002978,358.042001894086,1754.15030359623,853.250000764709,67.1769070155587,734.946194036937,2004.52070960399,170.799990657082,1719.96419238131
"1335","sit",1335,2029.74148799401,1096.23742924572,651.748651428555,1339.20143173191,262.137228831169,179.93394132869,-1.46858626786736,-1.86558375421872,-1.88922800015435,0.149010096819433,0.120777265534119,0.240330003253635,2669.7066819275,2108.78013200062,1260.79219882362,435.992156080687,740.9755364767,454.245214629923,1330.50525019559,1846.64290316945,1080.85825749493
"1336","sit",1336,2113.95603035157,410.893287530574,348.510648033498,945.911258344609,180.799278978053,116.197996700512,-1.48410584677733,-1.88344605338556,-1.73893553774811,-0.259992290815182,-0.0491055981811642,0.336762596609999,2989.44313367756,639.065382773479,663.030486058859,684.409592540935,180.075889180774,206.98107699536,2043.53187533295,458.266103795426,546.832489358347
"1337","sit",1337,1861.01127885075,1182.6711674428,817.15668357586,1033.645356959,251.543415291398,414.146982339314,-1.67958243499959,-1.33135706902026,-1.87084658971151,0.174858395331899,-0.405896783297413,0.141458262968535,2842.83596882238,1855.15246589559,1314.18538007302,693.637350295468,538.105239644794,352.115453425337,1809.19061186338,1603.60905060419,900.038397733706
"1338","sit",1338,29297.445899002,12775.4932316862,5560.17396338156,5027.6974775384,4222.32879123238,965.177704295887,-1.76225923693773,-2.05743725553648,-1.4073770422682,0.402040193620646,0.054858425049805,0.574859365386103,74323.2083338308,22041.9358743855,13513.2404584141,28173.6179480989,8014.56873433979,4463.62105497267,69295.5108562924,17819.6070831531,12548.0627541183
"1339","sit",1339,6610.823244087,635.680190429104,613.814883213414,2511.23478037458,261.180548313803,214.322720034391,-1.04824407235683,-1.62477411458019,-1.16052798050216,0.881996151057427,-0.131085678274892,0.781761627267132,16563.9368682816,988.220578137986,1409.92751724581,5310.55669435756,258.084073237152,438.687635695472,14052.7020879071,727.040029824183,1195.60479721142
"1340","sit",1340,888.19260877193,362.621280929507,330.90570138508,509.138814135788,43.8280803378933,93.6917662700542,-1.57275011084138,-1.95525660887476,-1.97647346139886,0.486313831334097,-0.0401332451137642,0.217177668841518,1438.09430732268,664.951170032005,667.122130213589,353.650952195912,251.394540037629,252.252223369743,928.955493186887,621.123089694111,573.430363943535
"1341","sit",1341,759.604559050667,236.639162506363,251.451257877162,121.392944416977,153.226639393536,118.887367993006,-1.79273945859003,-1.0691068978233,-1.92656359177599,0.106201249540952,-0.338905076115156,0.201210359351233,1513.55569278559,298.95906462918,419.410982331153,551.869826299874,44.3108985418885,125.37179900116,1392.16274836861,145.732425235643,300.523614338147
"1342","sit",1342,1024.90811877,741.662705797124,266.080841119129,508.618410498184,465.590975258134,189.229813746566,-1.58760879512135,-1.6891953203064,-1.44839309110291,0.491610285448442,0.213438925129373,0.210738763192009,1764.99364890437,1056.94089278855,347.465866464203,473.413478575703,206.966442474565,54.3749159585005,1256.37523840618,591.349917530418,158.236052717637
"1343","sit",1343,907.39263075303,1748.69322384423,471.683459228177,243.78164686271,557.811622652216,378.013257962866,-1.82339101968632,-1.47769085495596,-1.56560335330812,0.102017876956409,0.444863053194209,-0.184887481414397,1633.00233946133,3665.48358303766,553.868089357499,545.700535613267,1106.64326386951,63.3933918328714,1389.22069259862,3107.67196038545,175.854831394633
"1344","sit",1344,1354.95265979259,922.086427092346,465.206922036197,567.054795512451,748.588555167524,330.915002781121,-1.65553304306803,-1.65523921077967,-1.4760846185895,0.19358821418824,0.0612282530715945,0.558848895240914,2332.00537170915,1081.65555894441,669.613141503652,657.247830809246,115.326945491443,128.968108846326,1764.9505761967,333.067003776884,338.698138722531
"1345","sit",1345,1657.88829166114,2425.25389612103,543.42011191871,1115.82860437934,1284.61336043652,231.213375367637,-0.835307107005521,-1.10308949566451,-1.68027566621806,-0.779708449217999,-0.579262319125927,-0.205210588470039,1980.28881810448,3233.31933048466,782.32322138089,272.86009368885,653.122057615908,200.241594543081,864.460213725136,1948.70597004815,551.109846013253
"1346","sit",1346,2193.04373468426,4832.09023077252,810.043554961849,1322.91433967048,3398.21674185744,272.149282915316,-1.43681025312619,-1.93421078603708,-1.14673772853683,-0.673575340151149,0.125046329214906,-0.200076204908383,2667.02024737411,6509.63761238694,1212.13023182083,513.955569312916,1265.67206051192,295.411959724737,1344.10590770363,3111.4208705295,939.980948905512
"1347","sit",1347,32077.934325221,52900.4231161712,46478.7499021602,15425.6834614478,27086.1190446381,29743.2111285541,-1.16397940129508,-1.81291810469998,-1.473433524403,0.379377724771039,-0.197840117491602,-0.16467187559144,53266.9034500311,75663.7232499595,60044.8251407982,11828.0839310131,18568.1435487623,10042.1641330436,37841.2199885833,48577.6042053213,30301.614012244
"1348","sit",1348,16565.0819459003,61797.5939852107,25269.3473211314,7778.38178671263,45988.0257542034,14155.3947981978,-1.93851248149746,-1.39975208857249,0.410676585146578,0.0814382717840894,0.0300716625129952,-1.04321953215462,25260.0630913533,74748.8737091292,30639.8359016438,6843.64718692715,9588.61660246471,4716.69937832137,17481.6813046407,28760.8479549258,16484.4411034461
"1349","sit",1349,557293.367225784,277136.720555331,641607.745426688,147172.547297774,164454.214662527,236821.193199025,-1.04431628167223,-1.69708995294378,-1.49304356187957,0.610689924061003,0.138470496097383,-0.256560901473786,1277120.73785899,406444.186839888,936031.340936745,373932.788582463,85697.3272418657,245812.942810119,1129948.19056121,241989.972177361,699210.147737721
"1350","sit",1350,37408.3957932486,59756.4804952252,26512.0745579068,7599.26032378296,33898.3062130537,5464.49997239349,-0.940202705798673,-1.83786708758315,-1.49210614202925,-0.919752969646922,-0.0783960384418908,-0.253822731414964,51107.4988417912,82163.2411616146,43727.7913562503,15450.2380476168,19044.1861942912,13149.0848271019,43508.2385180082,48264.9349485609,38263.2913838568
"1351","sit",1351,10398.8481966775,19612.0886923379,16853.052253711,1281.27838808584,6651.85622023315,7662.83502290213,-1.73433360976554,-1.72135742772503,-1.73716480719496,-0.352494523870653,0.215655044895197,0.181677649465126,16475.253058212,35671.5429892246,27156.0939153619,5758.60108365334,11211.8819768807,7029.43117368973,15193.9746701262,29019.6867689915,19493.2588924597
"1352","sit",1352,2212.71086322492,419.377402133291,1665.68050102826,1525.84914128579,140.329163972978,345.631583786624,-1.51425607874961,-1.98904794751341,-1.4089988194129,-0.240979454456419,0.174939890962836,0.607839132165779,2693.03039889753,765.958529445807,4181.54709526684,406.652876562337,270.792343793892,1419.29184189298,1167.18125761174,625.629365472829,3835.91551148021
"1353","sit",1353,2492.66568383882,34354.9299637725,8600.8660051756,469.280807259948,15008.6800297761,3048.99495678246,-1.4320431280753,-0.773960238824606,0.226641659432204,-0.365259289476756,0.936313682449432,1.31163061998199,4044.60257916596,81614.4253451567,24867.8629385775,1228.46991299291,23050.1762473387,7001.88116762436,3575.32177190601,66605.7453153806,21818.8679817951
"1354","sit",1354,3719.330788157,2353.38588822836,2639.07753911781,2931.48081596822,839.061569865455,1483.9895732429,-0.602896358675495,-1.16011852827859,-1.71679406117049,-0.329894263189514,-0.513421908071865,-0.090046394120212,4392.03993027716,3444.85880649504,3783.25868684087,403.154214277308,828.662110530574,808.107653800887,1460.55911430894,2605.79723662959,2299.26911359796
"1355","sit",1355,1869.11977519519,736.18441197395,671.643300335146,1105.3105942937,517.43369022443,418.614273247723,-1.5560203888289,-0.439355944701715,-1.4752702052619,0.181552824753045,1.11165148932652,0.454047148443486,2814.16977468715,1407.99732725216,997.536066923783,614.139708304809,311.956791309899,202.844335111408,1708.85918039345,890.563637027727,578.92179367606
"1356","sit",1356,1822.28102083969,922.430006000482,311.799130003698,635.200700154236,165.947103152549,139.517847748114,-1.90827925670448,-1.84860624749353,-1.47818520877972,0.243695763579852,0.137536833107561,-0.393172694843544,3400.82002905798,1851.74098355076,471.340890038474,1127.13637289156,677.183534978576,113.387353268822,2765.61932890375,1685.79388039821,331.82304229036
"1357","sit",1357,2414.59731233638,3118.85823328581,686.414074386225,711.855837697548,1124.06995082372,314.447453175227,-1.90465193560798,-1.74115914920025,-1.08319608245843,0.164606546858526,0.0151308427753284,-0.0482451107811628,4370.55423807072,5020.19161960854,1056.25211538574,1433.81605818902,1406.65282427207,217.763784766754,3658.69840037317,3896.12166878482,741.804662210517
"1358","sit",1358,2386.12148355263,1829.51656400663,737.789046397059,1265.7924857621,1059.7721798876,422.535056013503,-1.62170598934127,-1.77771319775445,-1.90007886624308,0.0883035608259982,0.410294235967922,-0.00505310793174556,3598.7972433678,2833.60683033671,1057.20716924134,834.766314797468,704.4469099704,248.388382148608,2333.0047576057,1773.83465044911,634.672113227836
"1359","sit",1359,2425.40388186169,4168.05224655133,872.441597609365,388.009433660197,1032.50710228947,482.201832742722,-1.83857291612002,-1.77749687483139,-1.241179918642,0.234047434463286,0.20184494795581,0.0781837428928733,4775.0688696224,8029.98779333767,1321.3897177045,1698.60047441424,2635.93476945852,258.956100020795,4387.0594359622,6997.4806910482,839.18788496178
"1360","sit",1360,3742.38120472767,4561.49395940557,1709.68259626866,1090.58666556959,2920.78898239575,1351.54029178897,-1.78090068360739,-1.84126323065035,-1.82522599138769,0.0465576087676442,0.326041860289975,0.216650785033885,6530.34973939645,7015.61880607429,2244.31694803525,2021.80694419251,1727.94248604027,349.57326760907,5439.76307382686,4094.82982367854,892.776656246285
"1361","sit",1361,6743.27167269568,4974.75337741341,2914.88866300188,1280.71707232086,2762.68470861558,414.3530091521,-1.59848413025213,-1.80633950694048,-1.41111197880844,0.386812904134285,-0.0461401565078841,0.547454489896984,14756.0294009833,7138.04483349965,7078.91372140397,4905.31001611181,1639.92088748895,2351.80320407401,13475.3123286624,4375.36012488407,6664.56071225187
"1362","sit",1362,2777.99885111554,3887.31972110681,444.398183098227,1160.75515881768,506.537691425744,268.004276769931,-1.27135534928361,-1.9308547744267,-1.84235725839464,0.203738478831423,0.118245674655498,-0.0108782628210137,4365.11382948334,7886.07596300181,603.219771392286,996.572131652406,2946.06664875401,127.567437109965,3204.35867066566,7379.53827157606,335.215494622355
"1363","sit",1363,1222.07311863375,860.34967115168,359.191357797441,382.830908824871,368.104282291368,227.406128626117,-1.86885072388879,-1.77160373430093,-0.857773192434824,0.0449594124216483,0.286195594359346,-0.319008637996661,2078.8174824211,1408.87405024655,455.061237142407,672.935222557147,389.956085719056,67.2205545548616,1695.98657359623,1040.76976795519,227.655108516289
"1364","sit",1364,2210.61237469502,1424.0641139062,1146.41615008254,882.551253919014,519.060682254925,251.818389612408,-1.95191149491805,-1.35065404880997,-1.86766834345434,0.146122360957883,-0.459887108417845,0.230830731058982,3783.24933286133,2013.58762907477,2459.02301330472,1198.27374217212,513.498978199684,852.281471074505,2900.69807894231,1494.52694681984,2207.20462369231
"1365","sit",1365,4014.38124307808,1190.1943357061,249.58367154642,2217.48446597442,907.804975593281,103.47381427997,-1.93172525173333,-1.22616206346324,-1.51855289337337,0.393955764027133,0.543752102567232,-0.350684509622079,6785.51019679481,1712.20469173708,352.405190252949,1999.10680377824,273.504822879967,86.1125509457463,4568.02573082039,804.399716143799,248.931375972978
"1366","sit",1366,2581.11071919236,1108.67453343805,281.246312822536,793.219000143116,252.696270665899,129.094891841152,-1.91638785325607,-1.94563603276808,-1.68249622368226,0.342699873024676,0.197898393444296,-0.0202323205086753,5113.79008608747,2264.13432622347,430.473860872962,1859.6164450091,816.801698410466,105.129245919525,4320.57108594435,2011.43805555758,301.37896903181
"1367","sit",1367,5251.36437326821,6800.89780507757,1787.95648076791,3631.45661751791,1627.24368053718,122.196394723909,-2.00106485439422,-1.36778840815407,-1.94325958038576,0.280065878116005,0.555578913298718,-0.112297528743088,7284.30915718576,14604.5986322879,3168.85882411676,1601.16618816486,4456.53176676976,1300.94292474916,3652.85253966785,12977.3549517507,3046.66242939285
"1368","sit",1368,9176.67628727768,6818.78464703684,5624.03879999481,3808.95957722953,1633.07729553892,2373.83762211916,-2.01828354594464,-1.55651731897652,-1.78564801633667,0.130690378807743,-0.220238728025239,-0.277657853998636,15504.8653693173,11721.3567218883,8134.20232712385,4952.37834807082,3407.69220735925,2315.56700344134,11695.9057920878,10088.2794263494,5760.36470500469
"1369","sit",1369,3411.24507553719,1685.09545108046,666.228642987066,798.327420998476,900.724344452116,147.477430714716,-1.76814013989432,-1.93382976605396,-1.99302648084103,-0.0645322124489904,-0.0680137507561822,0.0715258338972276,5766.25892707728,2316.01222048904,1267.38760255888,1864.62926961351,555.892467981004,456.854329336487,4967.9315060788,1415.28787603693,1119.91017184416
"1370","sit",1370,1210.18236032296,2560.15472396933,561.297824138487,718.798496585134,751.215796773128,237.715383177884,-1.32463026596735,-1.9272322852941,-2.01755494970899,0.218226227650816,0.234067874380236,-0.017349666237587,1766.87214887991,4716.92346332386,899.219734530826,327.058484401555,1644.81367464262,267.465642593772,1048.07365229478,3965.70766655074,661.504351352942
"1371","sit",1371,6541.57974555804,15647.0322217031,3481.65585439948,4688.9096872033,9275.22090642639,540.290470256,-1.74820290333955,-1.0486805940837,-1.54761172480159,-0.042832806311342,0.0553652283819161,-0.509534890174437,8362.20449311781,21853.1501013557,5493.61389652579,1384.12255016508,3728.16861470457,1824.16053940051,3673.29480591452,12577.9291949293,4953.32342626979
"1372","sit",1372,4351.92236260363,6606.23767169282,2198.13732385549,3305.61386425229,4314.81256990937,646.40631143774,-1.72500103870965,-1.85026957211616,-1.54084366683089,0.258093089836664,0.374787417527163,-0.13222608798538,5828.69805750863,9576.09918764381,3659.1124841474,922.217906820126,2138.36188583591,1005.92124757777,2523.08419325633,5261.28661773444,3012.70617270966
"1373","sit",1373,3119.74750257134,7685.79221346182,1778.57555696705,1889.24941390841,1164.27014045508,1200.01261608385,-1.52232157419116,-1.14915437990704,-0.373786314126041,0.334055175209773,-0.479764758801381,-0.14884541092564,4801.8560808443,11741.9616856563,2333.17607640449,986.765608507711,3495.36234863982,300.344636775517,2912.6066669359,10577.6915452013,1133.16346032064
"1374","sit",1374,3661.84926807221,3977.18582890645,1926.96559870461,1410.49088206617,1507.09445171519,117.643679854644,-1.30163415249898,-2.01829906290699,-1.99101856090108,-0.0449516084455789,-0.00750445343451735,0.00974919031667761,5802.59777626224,6356.93865004101,3800.10327298183,1393.32510483438,2054.16703242621,1607.50707059956,4392.10689419607,4849.84419832582,3682.45959312718
"1375","sit",1375,1941.68205513408,169.067393147487,179.143605610216,453.464965248927,72.6648770121514,72.0621316658836,-1.94268068834104,-0.982044184725285,-1.10785881037426,0.292642735962192,-0.827975844935582,-0.686525321168702,3886.08537610984,226.812214670252,239.034750940123,1506.09559646191,53.7142232560452,61.609278140246,3432.62041086091,154.1473376581,166.97261927424
"1376","sit",1376,2103.4702218304,115.982456238707,116.408782881744,111.763801874573,15.2520930827255,36.2625965330037,-1.29521132475683,-1.73781967676551,-1.27559051403719,-0.604352035506237,-0.130223904245703,-0.486809439259102,3253.29422843901,195.43337067239,169.119551290642,1169.78182823901,66.5224931926163,46.7082874464932,3141.53042656443,180.181277589665,132.856954757638
"1377","sit",1377,1777.42308426435,137.788037574704,143.716874838426,143.930922519609,31.1437519417471,32.8996304073217,-1.85212717896063,-0.904016897570128,-1.04409950199662,0.412598183771607,-0.943451756215151,-0.800884662640698,4185.97437178993,190.003624008203,206.380685099296,1706.67693021931,58.5375355040869,62.4889752389198,4042.04344927032,158.859872066456,173.481054691974
"1378","sit",1378,2811.09793661035,735.035068502964,1456.96769405871,1967.95108602819,201.787213313521,646.155469658155,-1.80698315189824,0.23705532106614,-0.942136434727777,0.362168223788359,1.32107062818294,-0.347493638094238,4038.0424700807,2519.01438435731,2026.75235696765,823.821105241256,763.668848492473,418.291862836008,2070.09138405251,2317.22717104379,1380.5968873095
"1379","sit",1379,1077.42623906657,272.647459908131,206.319197232291,72.0557053693097,120.146526127814,107.431592732715,-1.88805449117619,-1.47850284216738,-1.74285914268442,0.132396369153426,0.605598192292598,0.527634892397519,2072.89169637349,517.104104831442,385.654571798776,796.614581346914,148.759637061498,119.459592645768,2000.83599100418,396.957578703628,278.222979066061
"1380","sit",1380,2041.64399464216,101.253634902716,260.185142244113,120.729024725888,20.5020904380115,81.4463165076153,-1.52313419696213,-1.83308306623093,-1.116343179745,-0.350451925903621,0.215786643450464,0.450283356340361,3381.8271641204,202.066690675351,486.012452797524,1228.23566888574,71.4884026806902,125.990566484878,3261.09813939451,181.564600237339,404.566136289909
"1381","sit",1381,1954.63707205268,1744.69731582626,325.884091874912,537.394498203286,896.245496578146,51.4703460996433,-1.81344275182465,-0.426997378499784,-1.91315733693405,0.47895125804724,-1.03938451096947,0.195553211986978,4531.44304989522,2100.61245550132,676.274017907701,1747.41953675517,399.197508315565,262.608703779197,3994.04855169193,1204.36695892318,624.803671808058
"1382","sit",1382,2855.467187844,732.678651728819,548.452122018925,1714.61705955354,439.599346601603,384.330629009741,-1.4003305540168,-1.07688041717581,-0.694313276851083,0.24204478383328,0.599468434636513,-0.553758527815691,4505.53213781147,1167.22851397177,666.29420649772,920.089717431368,235.515812742117,80.8055541070246,2790.91507825793,727.629167370171,281.963577487979
"1383","sit",1383,2194.49369960197,959.604803412098,595.177036862875,1327.95185159273,74.2092982379347,232.636801999904,-0.446737853299433,-0.244434408968581,-1.57199958702211,0.450093017919561,-1.03773220224479,-0.280230840806664,3447.85915603227,1398.56425318586,881.263649264302,602.111365957578,403.581707247014,224.617737387512,2119.90730443953,1324.35495494793,648.626847264399
"1384","sit",1384,1020.68197846368,490.637632456435,153.299169933522,157.505025349923,126.419631520649,45.6562414622616,-1.85784703193624,-1.9370069451281,-1.2431764780988,0.209437798903263,-0.0267180854788825,0.711003843380402,1969.38978729529,893.001510437365,356.229580254927,735.981033588374,318.120262522125,112.433234548166,1811.88476194537,766.581878916717,310.573338792665
"1385","sit",1385,1140.24252611104,244.501201212656,158.978757455181,238.645498043843,72.9614305128613,132.122796981086,-1.36754476731953,-0.0796756929099121,-0.861641965659697,0.176790841942851,1.1974370752195,0.253242413936727,2139.89240051262,698.548941187801,191.060981549361,607.557517625504,201.92663318178,17.7186807232626,1901.24690246878,625.587510674939,58.9381845682748
"1386","sit",1386,1318.58119737337,110.49278328889,313.390416945139,418.280634359758,38.7957432711789,135.389646606072,-1.62366849003695,-1.52283504228092,-1.96477222036918,0.588948054957571,-0.335388604194257,0.0120208938523873,3089.42764066816,177.272601846687,489.480461868139,1100.21081889281,48.4799778150559,153.026617221244,2671.14700630841,138.476858575508,354.090815262067
"1387","sit",1387,1670.56148910585,555.580410369797,370.757033191276,523.056619329451,290.003979582777,258.723146789677,-0.962571757763479,-0.937059931978899,-1.87160179008338,0.884552018322652,0.557068178574162,0.169811074369457,4564.27611543203,956.050008088522,483.934889210351,1471.89652095252,203.184223100566,90.1113416144076,4041.21949610258,666.046028505745,225.211742420675
"1388","sit",1388,2014.33365719151,516.512334774423,990.115185892747,1178.56599529644,121.472856676478,280.145710321831,-1.69253358967683,-1.3466825894792,-2.012404135936,-0.0657543117794077,0.202049431315713,0.150827639889506,2784.88118609133,985.688757688116,1825.49933126394,614.577819559004,276.391814900453,676.408246453939,1606.31519079489,864.215901011638,1545.35362094211
"1389","sit",1389,6737.9036110574,23015.4533622783,6939.59027283085,3551.58957458436,9807.30298364005,5198.67178586197,-0.0407531104330126,-1.51422376399268,-1.18552662824173,1.14231070268645,0.368360118124477,0.56406027345731,14534.5930629294,40920.6847209689,9943.97666736835,3457.37471827565,10770.5497044398,1594.36114286077,10983.0034883451,31113.3817373288,4745.30488150637
"1390","sit",1390,21412.9833549875,20643.4859259802,6610.60528649884,12771.7535352856,13406.1392768473,2113.52118111276,-2.03509023242566,-1.28548100477278,-0.803874925354839,0.104561907395214,-0.715542380925911,0.585986578334692,31719.9958064864,24616.703885185,13971.6878333905,8616.54170347632,3978.98847884341,3707.939856022,18948.2422712008,11210.5646083377,11858.1666522777
"1391","sit",1391,326.841491531467,270.535638509967,44.3737550741968,128.445157312599,45.4981464334856,27.63791004557,-0.367747738799506,-1.56188344658399,-1.60861633286333,1.07793454599331,-0.494016033223606,0.0832632935114868,829.483209129789,438.229265633726,60.9842412468967,231.646198230049,146.09578564202,12.0199858705065,701.03805181719,392.73111920024,33.3463312013267
"1392","sit",1392,404.834832155474,343.981167382139,104.889924215784,144.389701902207,101.671694306686,32.2450358935261,-0.739282884760857,-1.24807065989767,-1.80919300930368,0.430009265479113,0.476876243341648,0.210068598278454,808.673576478885,775.93356443541,192.703467442092,202.657552789691,232.009537532605,63.4755267214295,664.283874576678,674.261870128724,160.458431548566
"1393","sit",1393,412.416695379781,257.334166902424,109.49945007365,201.385550621037,54.2196064039958,73.8692301861035,-0.195650644159652,-1.46971159572996,-1.73075565561244,1.16481835721805,-0.315696964263559,0.297700137709579,995.21323679237,464.80722194926,161.6805817768,262.606633695118,140.284288008292,34.0597576922952,793.827686171333,410.587615545264,87.8113515906962
"1394","sit",1394,323.059414223187,355.519889177934,56.2898095234638,103.085640222016,89.8887489890074,4.33467563672932,-1.15084161386032,-0.00911448080650334,-1.82589749171947,-0.118475024940762,1.26892660798612,0.217225190821317,552.953455480344,1200.9346210219,123.498878828446,139.488316031837,375.879087423404,48.8969444170509,449.867815258328,1111.0458720329,119.164203191717
"1395","sit",1395,255.217799309121,294.34508413518,33.2209402276386,179.885228919628,38.1958478908007,18.9848503108332,0.367012116591898,-0.369112121955134,-1.58177698650558,1.28953380878952,1.13976375321511,-0.153954388911507,432.339376178696,1044.39558550528,45.9009111077779,75.2501367693825,348.838848811155,9.78518293718215,252.454147259068,1006.19973761448,26.9160607969447
"1396","sit",1396,211.895882648964,269.019751744455,73.8164801926708,142.054397767256,20.3886277324254,38.1778249644795,-1.66544201159936,-1.85940278271542,-1.13332041160201,0.279778599729516,-0.144970568551878,0.773605856820329,304.784082567478,512.604243448077,148.359930847789,61.096704923411,187.681232861531,38.9126645816432,162.729684800221,492.215615715651,110.18210588331
"1397","sit",1397,196.419829327629,287.590729679325,100.836862723616,157.162420152586,98.359666219609,58.1216331077587,-1.07520524644808,-1.85245503873944,-0.302494383574852,-0.102248406017463,0.00478911413300376,0.907369424911745,232.47889040109,483.694231573787,183.922702066667,24.8703925066228,156.168323854177,37.8228212317504,75.3164702485047,385.334565354178,125.801068958908
"1398","sit",1398,335.847465666991,319.522872378012,48.692935901675,242.278956022924,197.468633633027,9.50247886352841,-1.24355352162615,-0.363998176294557,-1.15715992254874,0.569280560829974,0.980459756185018,0.490521128222241,474.540055958639,557.527879084797,107.848126783749,77.5820442009963,110.550396491025,31.854885121601,232.261099935716,360.05924545177,98.3456479202203
"1399","sit",1399,227.635223094372,241.630537908977,45.4886630644971,174.88665772362,67.8290625410313,30.8743701116863,-1.57563554075329,-1.74520674784135,-1.70099088690515,0.586247490504415,0.0783939227326178,-0.292962738910978,323.084127867877,453.845415268647,57.1453592805912,58.1530887446981,143.916633544151,9.99936690402839,148.197470144256,386.016352727616,26.2709891689049
"1400","sit",1400,349.852323970762,339.856220277584,66.636627442704,285.600514422701,34.0884926909039,40.2515249961584,-1.26314818819601,-1.92328049909168,0.0233285131558838,-0.0732238080394364,0.209473247623388,-1.05192086358439,414.933720533303,745.30554594312,80.8931780729791,40.6160114260418,302.969993187708,11.7011047839321,129.333206110602,711.217053252216,40.6416530768207
"1401","sit",1401,243.568952044569,183.468444309203,35.9982066127704,109.706374630098,55.452814286522,19.1409260853161,-1.02306456616283,-1.83010573054784,-1.12251262954285,0.119111121042346,0.210878058675382,-0.493778749950798,402.62874065779,334.741339539899,48.2840963794592,86.4606482788454,114.607703411277,9.01227544837454,292.922366027692,279.288525253377,29.1431702941431
