"","dog","behaviour","index","mean.X","mean.Y","mean.Z","min.X","min.Y","min.Z","kurt.X","kurt.Y","kurt.Z","skew.X","skew.Y","skew.Z","max.X","max.Y","max.Z","sd.X","sd.Y","sd.Z","range.X","range.Y","range.Z","pitch","roll","odba"
"1293","simba","sit",175,1666.5,2108.15,1715.75,1583,2065,1655,-1.30997860163393,-0.805066245609716,-1.25187440688346,-0.398611857134693,-0.478562942654727,-0.356831067826844,1728,2143,1763,48.1330393148429,20.5945189437946,32.1098033890619,145,78,108,-0.0606164340090036,-0.27523635849703,1709.7
"1294","simba","sit",176,1700.15,2123.5,1677.3,1626,2074,1603,-0.482844207502431,-1.25402160335248,-0.328756442462118,0.148374541160452,-0.211063440906871,0.0864885772398676,1783,2166,1755,42.8525931168944,29.2331822997159,36.2812116086202,157,92,152,-0.0534603021289964,-0.2229918471179,1655.2
"1295","simba","sit",177,1732.9,2121,1650.85,1670,2085,1599,-1.30982988104972,-1.59652488427716,-0.580954400273848,0.184559513621711,-0.241700598384871,-0.679388501448811,1811,2153,1688,45.8486067055707,23.4565668058177,25.4108866019023,141,68,89,0.0206084059014649,-0.0126627132218293,1559.6
"1296","simba","sit",178,1702.9,2136.05,1659.6,1554,2098,1612,1.23519752992249,-1.30859204492878,-0.45873933799977,-1.34432626274477,0.14754202802815,0.451451603942159,1773,2193,1721,57.9336280855765,27.4657202613309,26.8786747793625,219,95,109,-0.0702079173085685,-0.321545761962219,1733.1
"1297","simba","sit",179,1671.55,2086.9,1693.85,1543,2028,1635,-0.972121550522213,-0.399206670992271,-1.21637754772387,-0.274798769785654,0.328310068241933,0.253735824297572,1769,2162,1755,59.4646954082841,31.9290331500147,33.7019053030037,226,134,120,-0.0481037987557567,-0.770001784015142,2094.4
"1298","simba","sit",180,1690.2,2096.5,1679.95,1587,1886,1603,-0.65695173111507,2.42533158685044,-0.807713390633022,-0.207688917466088,-1.2190536855863,-0.268661678458402,1783,2213,1766,49.6637112037181,67.4439338304515,44.0137239362547,196,327,163,-0.0176244241867122,0.363369988993823,2413.7
"1299","simba","sit",181,1720.7,2114.25,1661.6,1678,2079,1628,-1.63025875885327,-1.76356346507235,-1.2441882492096,0.0772564640989663,-0.0988468566498576,-0.114002361927274,1768,2145,1691,31.2731598390023,22.8285947189507,18.9997229896704,90,66,63,-0.0149339424071021,-0.547467490622659,1300.2
"1300","simba","sit",182,1721.65,2113.2,1662,1701,2084,1619,-1.06883215380177,-1.84346133294698,-1.87657034796318,0.491208636973221,-0.131929696878951,0.000270534698079076,1749,2137,1705,15.2290408171535,21.473606811006,31.8003641157572,48,53,86,0.00515291417867762,-0.979995505567711,1244.3
"1301","simba","sit",183,1722.6,2104.9,1661.4,1667,2051,1619,0.236351191369201,0.0428199687287063,-1.56497395879867,-0.713088799977466,0.923176458413201,-0.147570009410467,1754,2193,1711,20.7932175176629,38.432305489824,30.2035201852193,87,142,92,-0.133424178151075,-0.753250453966304,1444.2
"1302","simba","sit",184,1739.15,2116.8,1638.25,1631,2084,1607,-1.20659684479966,-1.17104901755865,-0.701246141831657,-0.227403584196045,0.0881864054056277,0.497570816903504,1817,2149,1686,55.909960509828,20.6234409299097,23.2941713965668,186,65,79,-0.0313559059551344,0.0195937677671998,1614.1
"1303","simba","sit",185,1677.65,2037.8,1743.45,1540,1889,1585,-1.74676741941645,-1.80513420865159,-1.97199406269234,0.091556474067274,-0.0612589380764544,0.0415818497107521,1836,2159,1919,105.195194507014,96.6238501667815,128.152653626755,296,270,334,0.000107398871593206,0.935925655893766,6214
"1304","simba","sit",186,1629.2,1945.15,1800.3,1505,1846,1719,-0.231087834278102,-0.891123731650136,0.238971321933401,-0.721132324094721,-0.241550141492549,1.0715057595845,1694,2032,1983,49.189857747946,50.8105614798217,71.6277658600718,189,186,264,-0.0177117943313397,0.25082899432433,2665.5
"1305","simba","sit",187,1609.3,1990.35,1790.1,1519,1934,1696,-1.13941831163043,-0.533660080382218,-1.20732008431729,-0.00279575455681836,-0.81171674353972,0.0231031899291355,1684,2025,1878,49.0822081603379,28.8740914644035,49.67992287476,165,91,182,-0.0526057483537804,0.528975508130884,2076.4
"1306","simba","sit",188,1592.25,1972.2,1821,1488,1936,1700,-0.764688660981911,-0.589030584198015,-1.18994925672613,0.151542169424705,0.611672330477308,-0.446679565814801,1712,2032,1907,63.3094945901731,25.2369820532863,64.8642306749462,224,96,207,-0.0455726354192263,-0.284946457080057,2400.9
"1307","simba","sit",189,1638.7,1975,1763.8,1503,1892,1691,0.230701881497502,-1.1883844742785,0.442150456837288,-0.318768587976296,-0.044377178051656,0.879128628058354,1758,2048,1884,55.3078465928375,43.6577599058861,51.5155571801271,255,156,193,-0.097396896255621,0.0238327624521836,2278.8
"1308","simba","sit",190,1686,2060.85,1679.7,1612,1967,1614,-1.23940719406975,0.580115206734514,-0.137176750465575,-0.105704501388032,0.709941342010866,0.799398462579654,1765,2207,1785,44.6046964721028,53.7766090806266,43.6807798272397,153,240,171,-0.119762733312661,-0.775374344128013,2229.5
"1309","simba","stand",26,1669.25,2229.55,1749.25,1629,1924,1670,-0.62368837885494,1.6114760372858,-0.76904704482869,0.608886914487545,-0.960490831024137,0.455223050515799,1736,2390,1882,31.7372021451167,102.77746783579,58.8493840239641,107,466,212,0.0633331532474122,-0.0632521130473797,2890.5
"1310","simba","stand",27,1720.5,2114.4,1670.85,1451,1848,1465,-0.414497183104259,-0.0152701204594323,0.074121740383315,0.538605957961149,-0.101412840177277,-0.218915546301212,1981,2333,1833,140.539000018912,112.692128338556,89.1127464448682,530,485,368,0.21086315298682,-0.283477284323455,4951.2
"1311","simba","stand",28,1802.1,2061.85,1565.4,1498,1716,741,0.405095084436857,-0.61224319744901,7.15489714363045,-0.00626303292240913,0.0651670427069846,-2.5891784389118,2085,2399,1816,130.935460196396,168.27179611694,219.492332919686,587,683,1075,-0.0490335969383006,-0.207327640808196,6994.6
"1312","simba","stand",29,1730.75,1952.35,1732.25,1435,1704,1420,-0.733453888566836,-1.02299795084483,-0.812727690765199,-0.395721604181074,-0.0907900590805805,-0.0977176653576382,1963,2201,2053,148.335634715047,145.840314619864,167.427242642729,528,497,633,-0.0470781314615565,0.449103202178798,7306
"1313","simba","stand",30,1610.75,2135.05,1819,1441,1997,1626,-0.801085201405496,-1.07718489132878,-0.863077988044322,-0.19556417898473,0.231862715365337,0.0320101392918012,1766,2289,1988,83.9547967345335,77.8726862459354,94.436834918763,325,292,362,-0.0783890415907759,-0.267361166356978,4236.1
"1314","simba","stand",31,1988.1,2160.85,1711.95,1510,1463,1402,-0.158957370037388,-0.139557977321929,0.0281087249921343,0.463585975583979,-0.636617433148783,0.887710792291098,2799,2637,2335,320.854763011816,278.173227929724,249.706243203363,1289,1174,933,-0.056536833042556,0.344797026510386,13338.4
"1315","simba","stand",32,1673.3,2009.3,1717.05,1491,1767,1585,2.20487068504391,4.98709250162854,5.05690445968735,-1.38432620444943,-2.01218665161072,2.00409955964266,1745,2109,2059,58.6103098528973,68.8592003561195,96.9169340479937,254,342,474,-0.0459145987096432,0.418617739085023,2937.4
"1316","simba","stand",33,2284.9,2066.6,1620.9,1794,1466,1330,-0.00624835820866831,2.67172340200917,0.325158716669522,-0.513926960504477,-1.05059790214799,-0.755564389799743,2660,2432,1843,223.591945057815,196.149084009828,119.845470678308,866,966,513,-0.0360522746637661,0.546858291067788,7189
"1317","simba","walk",82,1677.5,2020,1627.25,780,1426,1092,2.61574183065426,-0.980343270802379,-1.15707568920888,-1.4357935189893,-0.242258001132626,0.0814178041677526,2041,2544,2088,280.828754713053,316.364047461648,278.399915872643,1261,1118,996,-0.0653346071380872,-0.182281512521674,13805.5
"1318","simba","walk",83,1667.35,2096.55,1772.1,973,1534,1351,-0.515906358631753,1.74945309159791,-1.20292203563011,-0.288750400908356,0.992067868534792,0.430280714591348,2182,3047,2405,305.326964520263,317.513277799445,314.384092941639,1209,1513,1054,0.0278783156165125,-0.210676363836797,14681.7
"1319","simba","walk",84,1738.9,2022.5,1615.9,1235,1548,1079,-0.750225436353721,-0.656163092412881,-1.31140379586069,0.442218349728524,-0.534688626794707,0.288209092717148,2374,2328,2193,307.615600863703,209.389212007838,345.358075046755,1139,780,1114,0.0629565604170891,-0.0948894805190312,14006
"1320","simba","walk",85,1843.7,2062.9,1679.4,1123,1643,1367,-0.0572470003096353,0.191341547356919,-1.05554247413339,-0.641349950592009,0.472444767343925,0.455562427560485,2434,2729,2207,323.763087522505,256.449625709058,255.442526237364,1311,1086,840,-0.07818271793285,0.117125446235153,13073.4
"1321","simba","walk",86,1733.65,2064.3,1690.4,900,1838,1334,0.973304473212658,2.81494121505346,-1.28538294601893,-1.07350998418366,1.65964668392481,0.0476165623021684,2188,2726,2069,300.61293087711,205.116167342468,224.008082560946,1288,888,735,-0.0448522913033127,-0.354998612480224,11068.2
"1322","simba","walk",87,1703.25,2007.6,1724.3,907,1617,1458,1.38415550169424,-0.368863615352901,0.202571129394264,-1.30691939288428,-0.0406015246709953,0.955290926547928,2007,2432,2303,269.892156825258,197.334981026786,224.9540537883,1100,815,845,0.0548898452906976,-0.688879583920241,10266.7
"1323","simba","walk",88,1795,2042.25,1709.85,1029,1580,1372,1.54039894837107,-1.38495613789898,1.22760240719253,-1.12029413310035,-0.04200544070184,1.21269279725304,2135,2426,2363,257.135434312246,249.031360316432,233.262507421191,1106,846,991,-0.0081022011430709,-0.272659728025445,11354
"1324","simba","walk",89,1685.05,2145.25,1657.35,1034,1794,1197,-0.398711346667226,-0.0337232208790983,-0.794080690420467,-0.188272465697431,0.958588699692191,-0.529557922396393,2124,2856,2003,273.099456531672,290.362183089363,229.712469015186,1090,1062,806,0.0874231443367717,-0.439564029106151,12522.8
"1325","simba","walk",90,1795.15,2073.85,1729.6,1370,1529,1274,2.95083531160114,1.2554080598507,-0.920256396584086,1.76449122275965,0.197315408943212,0.517333003563095,2974,2664,2419,369.103932731548,226.834805414355,324.399591147773,1604,1135,1145,0.180756500020384,-0.412942852074052,13316.6
"1326","simba","walk",91,1712.05,2115,1715,1411,1842,1322,-1.39751486314876,-1.07790715908976,-1.33196161095796,-0.379832455048062,-0.134972233871402,0.139976958804515,1996,2360,2173,185.492367554713,158.482275283223,272.405850466581,585,518,851,0.149265386576427,-0.321029300879445,10230.8
"1327","simba","walk",92,1730.85,2083.7,1676.2,1215,1342,1225,-0.295815582772941,0.0720694304615277,-0.954133562768831,0.542445924648215,-0.244898101200572,0.0631496666493941,2578,2656,2102,341.927550805723,306.592666510298,256.825273391525,1363,1314,877,0.160883165240233,0.219871313079222,14131.9
"1328","simba","walk",93,1718.65,2010.9,1709.5,1223,1653,1403,0.613257034778303,-1.17903185564707,-0.937718060513601,-0.625571513011653,-0.298480676267826,0.359696695228696,1994,2275,2064,179.89098306884,176.29040037154,201.804882315359,771,622,661,0.0533728337496205,0.0191157329772418,8875.8
"1329","simba","walk",94,1724.25,2109.7,1691.3,1258,1921,1389,0.461396239403142,-1.52723702507464,-1.16436765237528,0.394910965790827,-0.166125238976465,0.430937177205519,2375,2292,2116,252.498228237661,127.809109303886,220.132519896061,1117,371,727,0.0273253389254044,0.281331844343382,9517.4
"1330","simba","walk",95,1712.3,2035.9,1669.45,1269,1816,1362,-0.9181440087904,0.539851844628992,1.70046665868983,-0.419981239426009,0.8338613177186,1.30549404955751,2011,2468,2295,206.381889250308,156.425499334684,211.799675711695,742,652,933,-0.0025701579256038,0.0871040142343176,8672
"1331","simba","walk",96,1775.75,2053.55,1635.6,1300,1776,1248,-0.878681992640009,-1.2287398329214,-0.967951226052234,0.302520391954648,-0.354734812555942,0.221280454569164,2430,2238,2103,310.615157897662,144.917571852343,251.463589495786,1130,462,855,-0.0277828062482136,-0.223418135366348,11587.2
"1332","simba","walk",97,1765.7,2113,1654.05,1495,1742,1331,1.13241504213486,-1.04847380083386,-1.0704014083561,0.838061322082228,-0.275450171464331,0.283689394267684,2221,2375,2076,159.435880528819,173.101734613827,208.593150969966,726,633,745,0.0230778331090779,-0.306963634129888,8676.5
"1333","simba","walk",98,1799.7,2047.15,1644.85,1307,1690,1348,-0.50636459134433,-1.19099223099204,-0.63893057928981,-0.65199771236029,-0.289552073640395,0.740629145772884,2140,2339,2194,241.959130955274,188.578135418438,237.770405621628,833,649,846,-0.0147405719816845,0.162651330259694,10730.6
"1334","simba","walk",99,1775.6,1982.2,1638.25,1037,1609,1428,1.33187805789139,-1.18148529346448,-0.692038270312735,-1.2425389662329,-0.312994703738748,0.747112023262364,2100,2257,1964,250.894274231409,189.165090804163,159.937775729385,1063,648,536,-0.0819807520306952,-0.00701065472142447,9297.7
"1335","simba","walk",100,1707.4,2075,1639.25,1064,1620,1208,-0.767644067572129,-0.557091681853577,-0.819722019658363,-0.810104784485423,-0.587610774440262,0.215340247599629,2037,2326,2123,301.036699983311,198.036147683885,247.526686493226,973,706,915,-0.182641843570972,0.0281526426490872,11868.6
"1336","simba","walk",101,1787.35,2084.35,1687,1299,1861,1154,-0.148441669413384,-0.458034378526383,-0.855319218572534,-0.918677574694748,0.503732308865661,0.0940204588077922,2053,2382,2125,209.044259982375,137.459381560326,260.98900964963,754,521,971,-0.0940484389220837,0.00745038149833342,9335.9
"1337","simba","walk",102,1770.95,2033.25,1646.35,1213,1543,1393,0.07595701520825,0.872841754154831,-1.16445194818813,-0.887981290538326,-0.791374889808079,0.364344074825976,2087,2300,2043,217.599456994292,173.8886137733,202.486718212903,874,757,650,-0.127154166820605,-0.512153593983445,9306
"1338","simba","walk",103,1774.05,2035,1659.9,1293,1669,1522,-0.0830913843156469,-1.54144483991227,-0.196685952856647,-0.709093451440073,0.0890886496245505,0.915375732011089,2076,2417,2030,202.338818244105,235.537682760105,147.928823567638,783,748,508,-0.0528817186517598,0.200722306610635,9504.8
"1339","simba","walk",104,1777.25,2019.05,1688.55,1214,1420,1209,-0.819320176512921,0.505818382895456,-1.02367425155557,-0.0972423031245702,-0.0581640914597485,0.0237815791134386,2217,2561,2107,269.377816263212,244.814962348043,237.384980458681,1003,1141,898,0.0263716840013672,-0.24807368385297,11898.6
"1340","simba","walk",105,1730.8,2088.3,1721,1152,1630,1297,-0.392006971135698,-0.482990088434033,-1.46548317115887,-0.298134292463173,-0.0656534687594987,0.010558663030336,2254,2606,2178,280.326614017142,246.150595752831,282.069047164734,1102,976,881,0.0448185193433999,-0.134334996204862,12715
"1341","simba","walk",106,1730.1,1990.1,1672.1,1277,1672,1386,-1.02535123455783,-1.14811105416029,0.00351271469374703,-0.259006136267535,-0.405126677902157,1.04059669541671,2154,2182,2245,252.175565409248,151.95113480465,255.837715831942,877,510,859,0.0887809189128816,0.122346169014295,10404.4
"1342","simba","walk",107,1697.6,2041.5,1661.5,847,1867,1306,0.871894188871713,0.168402545237806,-1.0937548487163,-0.182844585560993,0.693156245384063,0.211377168076455,2512,2331,2101,341.675808178947,110.231096959261,235.132773242336,1665,464,795,0.100464912286368,-0.195648780330008,10253.2
"1343","simba","walk",108,1680.9,2047.5,1589.35,522,1684,1139,0.830060414255432,-0.819602163014243,-0.427023659232561,-1.23136224758098,-0.109011138111144,0.837896646861595,2125,2321,2387,415.808774368826,168.557814538826,345.026966909453,1603,637,1248,-0.0782768538023745,-0.617188734511277,14233.1
"1344","simba","walk",109,1755,2183.9,1607.25,1366,1949,1199,-0.652030289464268,-0.617111663785014,-0.215774230233944,0.40266860116187,0.753169054964091,0.659929776506057,2375,2665,2230,267.651383627835,208.93965384141,250.944715027035,1009,716,1031,0.0256397337542862,-0.381854948806107,11535.6
"1345","simba","walk",110,1708.3,2065.65,1641,1181,1728,1360,-0.347070025204583,-0.428772317411642,-0.257597689646863,-0.0147316734205802,-0.580695153885263,0.850007358734948,2277,2276,2191,268.256377763002,140.94354039454,225.535386417111,1096,548,831,0.0395447534716587,-0.489708097112912,9780.3
"1346","simba","walk",111,1731.6,2076.85,1672.45,1345,1864,1321,0.0779564364387499,0.0987922597440449,-1.3969778019437,0.438973807792623,0.844461231705541,0.008136542195528,2132,2479,2017,191.900028797891,157.051877114739,230.113124354088,787,615,696,0.0342679618085502,-0.461616937199074,8853.4
"1347","simba","walk",112,1770.35,2177.65,1731.05,1379,1713,1349,-0.729436884640714,2.58198163754512,-1.03342454764676,0.471459020353917,1.2845641089295,0.415797514430397,2354,3147,2267,282.132345764033,306.926405545454,275.915600177034,975,1434,918,-0.0151830418502972,-0.389810048845959,13155.6
"1348","simba","walk",113,1681.65,2062.05,1756.6,687,1379,1050,-0.332016484435905,4.92303481410004,-0.559436853831094,-0.38031023204426,1.8442955455106,-0.0653829799744742,2483,3535,2485,435.18287444536,421.256076014278,356.530119787641,1796,2156,1435,-0.0256979026728859,0.00882687829488091,17321.7
"1349","simba","walk",114,1615.2,2019.5,1806.45,1113,1583,1227,-1.27276451252569,0.41148462867628,-0.715802463133462,0.0629238273524373,-0.135879872682565,0.151757469953475,2056,2519,2442,282.402959578945,212.398706508104,316.912153692304,943,936,1215,0.0306310671534049,-0.55547162424032,12836.3
"1350","simba","walk",115,1627.5,2071.4,1801.2,982,1599,1339,-0.641968396940843,-0.00420676647743612,-1.18428362349517,-0.726157085915555,-0.429326849171282,-0.315340904261993,2058,2399,2147,315.514867445177,188.692286401348,236.038712257567,1076,800,808,-0.0129413814563764,0.156788104152954,11683.6
"1351","simba","walk",116,1624.2,2014.7,1816.1,992,1156,1280,-1.07189582226305,4.4121340001675,-1.56193004453942,-0.189993508329905,-1.81895300758357,-0.20657512268619,2102,2332,2247,311.527239663936,248.983216513208,330.202314378704,1110,1176,967,0.0218257667687843,0.641320918992515,14123.4
"1352","simba","walk",117,1579.35,2033.85,1729.6,405,1542,1003,7.80322008963312,0.820731689900482,-0.210146811232788,-2.66551050682342,0.168548902932164,-0.116753718536925,1894,2596,2301,307.258553047841,220.423342684027,307.642718271152,1489,1054,1298,-0.103785766870759,-0.258465634765513,11123.2
"1353","simba","walk",118,1640.25,2068.15,1710.35,1143,1643,1280,-0.406007895822942,-0.298752204262884,-1.3167723767653,-0.534792130202038,-0.193488252278167,0.0426534875948297,1927,2446,2165,202.482455380317,191.150333507426,260.274607006968,784,803,885,0.108203901037698,0.17613805087138,10578.2
"1354","simba","walk",119,1713.9,1993.15,1751.3,1311,1420,1339,-1.38547649009742,0.257483025577619,-1.49196376824348,-0.402101686304985,-0.575801202931024,-0.0962757941605799,1963,2436,2162,211.476737553604,233.80542405126,262.446004471697,652,1016,823,0.0199575359611314,-0.0976778592124227,11639.6
"1355","simba","walk",120,1633.5,2076.25,1736.25,1006,1725,1313,-0.537456716138299,-0.840208163963753,-1.48009436100062,-0.859678096363216,0.0344099461378738,-0.0872008443595073,1984,2444,2141,271.739523111844,200.337576946618,272.099609276495,978,719,828,-0.0409153622263536,-0.661493036552651,12090
"1356","simba","walk",121,1696.85,2007.45,1713.5,874,1669,1397,2.45741924797025,-0.736753636643646,-1.14486607203363,-1.52149756114932,0.325548971139683,0.473564891428195,2080,2393,2214,262.554109711343,183.916306766792,250.020735982143,1206,724,817,-0.0705097175923202,-0.42950731913243,10655
"1357","simba","walk",122,1717.2,2056.6,1687.8,1096,1641,1398,1.05289291361959,-0.230515166845453,-1.41342697562315,-1.23757310788444,0.224279841269693,0.0414946182141507,2023,2499,1994,221.677717703688,216.900510785354,191.480822181121,927,858,596,-0.0903467851836018,-0.0614744421064273,9752.4
"1358","simba","walk",123,1729.4,2036.75,1671.4,1383,1662,1244,-0.269477546777675,2.44116660120067,-1.04897767466971,-0.103024766603893,0.807216883684855,0.158447897407736,2084,2563,2108,164.164679834802,173.993609985509,249.033162027618,701,901,864,-0.00844949352673467,0.0167006687961097,8695.8
"1359","simba","walk",124,1673.25,2068.8,1704.3,1121,1751,1347,-0.336383752127756,1.41982262415052,-0.43498345795976,-0.892413706790855,1.28751743045958,0.507517718012563,2004,2679,2237,255.487125023222,214.601613767415,232.484543911837,883,928,890,-0.166414053550452,-0.339763401378028,10251.1
"1360","simba","walk",125,1725,2037.55,1670,1337,1669,1255,-0.715438189168162,-1.11579169049901,0.104407442106813,0.00877769986080085,-0.0767365617729018,0.548622378989477,2126,2383,2137,217.295336254359,193.99443155329,205.746650545097,789,714,882,0.0694237555117666,-0.163774905927595,9713
"1361","simba","walk",126,1721.25,2029.35,1735.2,1236,1591,1290,-0.854255269730402,-0.765342166045972,-0.805837981779402,-0.396525830385733,-0.243650066270034,0.388371275243207,2005,2383,2204,213.620882825035,200.720878467168,240.787654868023,769,792,914,0.0204009910922294,0.450671835585704,10706.1
"1362","simba","walk",127,1745.3,2023.8,1619.7,1182,1419,1348,0.0792565843162372,1.62069835285942,-0.335899521969249,-0.683819616957974,-0.701820945056915,0.203943780731809,2196,2395,1982,244.410806032105,208.072760553155,154.918008874644,1014,976,634,-0.124096795639169,0.424510112303702,8796.6
"1363","simba","walk",128,1762.2,2037.6,1640.4,1156,1406,1338,0.00357613903481591,2.38277602988432,0.212755216277142,-0.949353705346859,-0.814729806449738,0.614313069669186,2032,2444,2078,237.817842719569,207.843412718629,171.618426197557,876,1038,740,-0.224866485710271,-0.429130833885987,8750.4
"1364","simba","walk",129,1691.75,1960.45,1712.7,1396,1642,1523,-0.0254607128743243,-0.616640149160542,-1.43403102560557,0.278656865078925,-0.474032905373414,0.00379681432744196,2036,2181,1892,152.215178370344,147.855361400041,122.362317900999,640,539,369,-0.0353774423602855,-0.0243722381670706,6515.1
"1365","ux","forage",105,2170.3,2190.3,1642.35,1669,1785,1027,-0.852862892691619,-1.20535734167928,-1.12778395137843,0.529258628809133,0.382200249214471,0.0763717666927382,2993,2709,2252,368.80220058711,285.978118412102,353.728452942441,1324,924,1225,0.0744939257870868,0.185911998097225,16850.2
"1366","ux","lie",192,1746.85,2240.7,1669.8,1638,2097,1607,0.579652498561661,2.24938491962469,0.0972357343887591,-0.0811492309033137,0.32344647391825,0.000562803649694692,1841,2396,1742,43.9165176934122,56.3887820124012,30.2404399856602,203,299,135,0.0261968725284137,0.441964694048586,1795.5
"1367","ux","lie",193,1744.2,2220.1,1662.25,1673,2112,1572,-0.490708039618871,3.82499535884953,-0.299656670386982,-0.349954644919841,1.17563168670125,-1.01464901271686,1805,2381,1699,32.3803059053851,49.470778190128,37.0403407395945,132,269,127,-0.110136144824917,0.273774824836243,1710.9
"1368","ux","lie",194,1765.35,2231.45,1666.3,1714,2176,1608,-0.946686158149427,-0.504484104784873,0.642372375830488,-0.319926415139474,-0.493661889379997,-0.528547579857633,1800,2271,1715,24.9826782096379,26.2166580229963,25.6106474568273,86,95,107,-0.0995417984718633,-0.0565207534439804,1138.2
"1369","ux","lie",195,1728.6,2238.3,1690.1,1673,2216,1649,-1.20091210855347,1.2558183445144,0.40000882000491,-0.212861010777373,1.36262907792146,-0.654344284293768,1772,2290,1723,28.1001966653541,18.2269320685512,16.8738352424537,99,74,74,-0.0673592524087957,0.0295913554529961,960.800000000001
"1370","ux","lie",196,1731.2,2231.5,1693.35,1669,2161,1646,-1.17386937782222,-0.148891470813072,1.06527641783663,-0.0438752314948053,-0.372730273405923,0.336142689770772,1788,2287,1748,33.3049703892914,31.2300462611518,20.7675734081562,119,126,102,-0.0595523194004294,0.313488969516149,1291.7
"1371","ux","lie",197,1702.75,2206.75,1698.05,1656,2119,1639,-1.33830786983133,1.10011432732323,-0.818058585375777,-0.00507375949616957,-0.266877631930808,-0.504423116247444,1740,2278,1741,26.8756884856732,33.1485889197175,30.5294939361923,84,159,102,0.0458339228689365,0.614741105932511,1376.4
"1372","ux","lie",198,1705.1,2214.8,1710.75,1624,2177,1647,-0.948319202811069,1.32295320260286,1.32093141571455,-0.58130252802161,1.06367596676227,-1.47943855911787,1753,2283,1739,39.2359931427094,23.6278159001319,24.2744721878767,129,106,92,-0.173349632243426,0.154515681296738,1298.7
"1373","ux","lie",199,1698.7,2223.45,1727.05,1664,2185,1698,-1.12655879789823,0.914600579113314,-0.397863390346246,0.425996370526772,0.927947344260853,-0.436976426324739,1746,2284,1750,25.7418357011142,21.8016778687957,12.8410320949353,82,99,52,0.0373085909248282,0.260381369025583,918.8
"1374","ux","lie",200,1681.55,2229.35,1727.6,1630,2206,1672,-0.578008733145758,1.09559451980713,0.132841032290668,0.44084702432085,1.09561570595008,-0.915292504129723,1743,2278,1753,29.0561615895113,16.8937079535859,21.1794339171903,113,72,81,-0.00746001684198539,0.626730035170535,1036.6
"1375","ux","lie",201,1692.95,2231.1,1730.85,1639,2208,1671,-0.669213068759827,0.894511870428383,1.3072102045674,-0.327883854438344,1.23661402531847,-0.915996928516008,1733,2283,1769,23.9505521307635,19.026020962992,21.0044481504576,94,75,98,0.0437887522432262,-0.131822932562551,954.6
"1376","ux","lie",202,1687.95,2220.6,1726.6,1631,2175,1674,-0.592914183206825,-0.402798921775049,0.0573105079657235,-0.341801734127005,0.354154925726671,-0.490089686366384,1738,2275,1763,27.8331022156598,24.8964169901488,20.8412546344226,107,100,89,-0.10170812083667,0.00231232606433519,1112.3
"1377","ux","lie",203,1674.55,2220.85,1727.7,1612,2200,1677,-1.45865987906114,2.19090771844736,-0.654223747113017,-0.413919678193147,1.71239284938811,-0.557494735859964,1718,2269,1757,36.9729275067725,17.5477543922442,22.5927328791222,106,69,80,-0.135373178525405,-0.113115421998772,1217.8
"1378","ux","lie",204,1708.25,2223.15,1708.5,1639,2148,1675,-0.0248869976715347,-0.160010960501753,-0.448227069110407,-0.481357923043213,-0.689306292184788,0.454382938668099,1772,2262,1760,30.7226557925478,29.7945155673781,21.2640046730817,133,114,85,-0.0681919514309539,0.0493482797566199,1275
"1379","ux","lie",205,1666.9,2198,1737.2,1579,2110,1671,-0.158333330281274,0.913693357289596,4.71108389559764,0.338460110307079,0.945349977596748,1.5661450025281,1770,2349,1860,45.5780418045449,53.7616572426268,35.810319006795,191,239,189,-0.0469402517166163,-0.469070692487314,1864.2
"1380","ux","lie",206,1669.7,2191.9,1731.7,1611,2163,1670,-0.96873396769018,-0.330553418398634,2.53070532683722,-0.188056330250912,0.446464502574724,-1.444912815046,1716,2236,1757,27.3305304510696,18.3758995483358,19.5100513905822,105,73,87,-0.0169430567763718,0.441242120777837,1020.8
"1381","ux","lie",207,1666.15,2200.1,1746.1,1617,2171,1703,-1.32308183135446,0.241720914774346,-0.22136780829497,0.0538224538119851,0.647756560679242,-0.814858670051733,1722,2240,1776,31.7892318742982,15.700821299336,20.5270040370445,105,69,73,-0.0352368245828745,-0.0700403691174375,1071
"1382","ux","lie",208,1668.05,2196.75,1731.5,1623,2170,1677,-1.36041040396209,-0.78196146084119,0.316562075922076,0.155811629473087,0.457975405288623,-0.821380630724763,1726,2229,1770,30.875769753882,15.9600652946824,22.5540286983571,103,59,93,-0.0734060446513439,0.396974638648992,1082.5
"1383","ux","lie",209,1680.3,2190.15,1717.8,1635,2175,1667,0.459731753583432,0.742923887704893,0.45254726979069,0.51184825879909,1.25207666022283,-0.762934060276089,1742,2223,1752,24.0615438976148,12.1016527796826,20.2811813213499,107,48,85,0.0134621289867944,-0.0901021714887751,802.5
"1384","ux","lie",210,1712,2212.3,1705.6,1673,2168,1642,-1.36271764275803,1.09259461330577,0.688393193444914,0.116582951748443,0.793263217543889,-1.08188476868723,1754,2279,1736,23.8393747710313,23.6489679311915,24.2256931897999,81,111,94,0.0263920422686486,-0.121630615624382,1102.2
"1385","ux","lie",211,1706.3,2216.6,1701.7,1664,2191,1645,-1.16303434593033,-1.19620190419629,0.992304657001245,-0.297164180514429,-0.413208345847357,-1.06326667106021,1737,2236,1742,21.8273126826774,13.2680859683361,22.4008928393491,73,45,97,-0.0204784720362971,0.229470175156383,908
